id,question,true_query,generated_query,success,execution_time,total_time,row_count,error,results,result_columns,execution_plan,validation_applied,final_query
930950b0e61480275d875940,Do we have some singer names of the patients who died 3 days ago?,,"SELECT T1.singer_name FROM ( SELECT admissions.subject_id, singers.singer_name FROM singers JOIN admissions ON singers.subject_id = admissions.subject_id WHERE admissions.dischtime is NOT NULL AND datetime(admissions.dischtime) >= datetime(current_time,'-3 day') ) AS T1",False,0.0,0.0021584033966064,0,no such column: patients.name,,,,True,"SELECT patients.name FROM patients WHERE patients.subject_id IN ( SELECT admissions.subject_id FROM admissions WHERE admissions.dischtime IS NOT NULL AND datetime(admissions.dischtime) >= datetime(current_time,'-3 day') );"
6f03fb45abf03355fdf2ebe5,What is the average age of the first child for patients with hypertension?,,"SELECT AVG(T1.age) FROM ( SELECT admissions.subject_id, patients.dob FROM admissions WHERE admissions.hadm_id IN ( SELECT diagnoses.hadm_id FROM diagnoses WHERE diagnoses.icd_code = ( SELECT icd_codes.icd_code FROM icd_codes WHERE icd_codes.long_title = 'hypertension' ) ) ) AS T1 JOIN ( SELECT admissions.subject_id, birthtime FROM admissions WHERE admissions.hadm_id IN ( SELECT procedures.hadm_id FROM procedures WHERE procedures.icd_code = ( SELECT icd_codes.icd_code FROM icd_codes WHERE icd_codes.long_title = 'family history of hypertension' ) ) ) AS T2 ON T1.subject_id = T2.subject_id",False,0.0,0.0023999214172363,0,no such table: icd_codes,,,,True,SELECT AVG(T1.age) FROM ( SELECT admissions.age FROM admissions WHERE admissions.hadm_id IN ( SELECT diagnoses_icd.hadm_id FROM diagnoses_icd WHERE diagnoses_icd.icd_code = ( SELECT icd_codes.icd_code FROM icd_codes WHERE icd_codes.long_title = 'hypertension' ) ) ) AS T1 WHERE T1.age IS NOT NULL;
6019c6cfa331a76747e3e179,Just count the number of patients asked for a copy of their prescription during hospital stay.,,SELECT COUNT( DISTINCT admissions.subject_id ) FROM admissions WHERE admissions.hadm_id IN ( SELECT prescriptions_hadm_ids.hadm_id FROM prescriptions_hadm_ids WHERE prescriptions_hadm_ids.request_copy = 1 ),False,0.0,0.0020225048065185,0,no such column: itemname,,,,True,"SELECT COUNT( DISTINCT admissions.subject_id ) FROM admissions WHERE admissions.hadm_id IN ( SELECT outputevents.hadm_id FROM outputevents WHERE outputevents.itemid IN ( SELECT itemid FROM d_items WHERE itemname = 'copy of their prescription' ) AND strftime('%Y-%m-%d',outputevents.charttime) BETWEEN strftime('%Y-%m-%d',admissions.admittime) AND strftime('%Y-%m-%d',admissions.dischtime) );"
5ae9eba9c11262b3bc8961b7,Tell me the change in the systolic blood pressure of patient 10020187 last measured on the last ICU visit compared to the value second to last measured on the last ICU visit?,SELECT ( SELECT chartevents.valuenum FROM chartevents WHERE chartevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10020187 ) AND icustays.outtime IS NOT NULL ORDER BY icustays.intime DESC LIMIT 1 ) AND chartevents.itemid IN ( SELECT d_items.itemid FROM d_items WHERE d_items.label = 'arterial blood pressure systolic' AND d_items.linksto = 'chartevents' ) ORDER BY chartevents.charttime DESC LIMIT 1 ) - ( SELECT chartevents.valuenum FROM chartevents WHERE chartevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10020187 ) AND icustays.outtime IS NOT NULL ORDER BY icustays.intime DESC LIMIT 1 ) AND chartevents.itemid IN ( SELECT d_items.itemid FROM d_items WHERE d_items.label = 'arterial blood pressure systolic' AND d_items.linksto = 'chartevents' ) ORDER BY chartevents.charttime DESC LIMIT 1 OFFSET 1 ),SELECT ( SELECT chartevents.valuenum FROM chartevents WHERE chartevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10020187 ) AND icustays.outtime IS NOT NULL ORDER BY icustays.intime DESC LIMIT 1 ) AND chartevents.itemid IN ( SELECT definitions.itemid FROM definitions WHERE definitions.label = 'arterial blood pressure systolic' ) ORDER BY chartevents.charttime DESC LIMIT 1 ) - ( SELECT chartevents.valuenum FROM chartevents WHERE chartevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10020187 ) AND icustays.outtime IS NOT NULL ORDER BY icustays.intime DESC LIMIT 1 ) AND chartevents.itemid IN ( SELECT definitions.itemid FROM definitions WHERE definitions.label = 'arterial blood pressure systolic' ) ORDER BY chartevents.charttime DESC LIMIT 1 OFFSET 1 ),False,0.0,0.0013129711151123,0,incomplete input,,,,True,SELECT ( SELECT chartevents.valuenum FROM chartevents WHERE chartevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10020187 ) AND icustays.outtime IS NOT NULL ORDER BY icustays.intime DESC LIMIT 1 ) AND chartevents.itemid IN ( SELECT d_items.itemid FROM d_items WHERE d_items.label = 'arterial blood pressure systolic' ) ORDER BY chartevents.charttime DESC LIMIT 1 ) - ( SELECT chartevents.valuenum FROM chartevents WHERE chartevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10020187 ) AND icustays.outtime IS NOT NULL ORDER BY icustays.intime DESC LIMIT 1 ) AND chartevents.itemid IN ( SELECT d_items.itemid FROM d_items WHERE d_items.label = 'arterial blood pressure systolic' ) ORDER BY chartevents.charttime DESC LIMIT 1 OFFSET 1 );
429abe1449551a068765e97e,What are the documents required for hospital discharge?,,"SELECT DISTINCT T1.title FROM ( SELECT admissions.subject_id, documents.title FROM documents JOIN admissions ON documents.hadm_id = admissions.hadm_id WHERE admissions.dischtime IS NOT NULL GROUP BY admissions.subject_id, documents.title ) AS T1",False,0.0,0.0023186206817626,0,no such table: documents,,,,True,SELECT DISTINCT documents.file_name FROM documents WHERE documents.document_type = 'discharge summary';
e8057790cfb3bf1907c60c42,How many patients who were admitted to the hospital twice own trucks?,,"SELECT COUNT( DISTINCT T1.subject_id ) FROM ( SELECT admissions.subject_id, vehicles.vehicle_type FROM admissions WHERE admissions.dischtime IS NOT NULL GROUP BY admissions.subject_id HAVING COUNT( admissions.row_id ) = 2 ) AS T1 JOIN vehicles ON T1.subject_id = vehicles.subject_id WHERE vehicles.vehicle_type = 'truck'",False,0.0,0.0025026798248291,0,"unrecognized token: ""'-""",,,,True,"SELECT COUNT( DISTINCT admissions.subject_id ) FROM admissions WHERE admissions.subject_id IN ( SELECT T3.subject_id FROM ( SELECT T2.subject_id, COUNT( T2.hadm_id ) AS c1 FROM ( SELECT admissions.subject_id, admissions.hadm_id FROM admissions WHERE admissions.dischtime IS NOT NULL GROUP BY admissions.subject_id, admissions.hadm_id HAVING strftime('%Y',admissions.admittime) = strftime('%Y',current_time) AND datetime(admissions.admittime,'start of year') = datetime(current_time,'start of year','-0 year') ) AS T2 GROUP BY T2.subject_id HAVING T2.c1 = 2 ) AS T3 WHERE T3.subject_id IN ( SELECT vehicles.subject_id FROM vehicles WHERE vehicles.vehicle_type = 'truck' ) );"
b23b961d0f2fe2cf1eec5a22,Was the heart rate of patient 10019777 within the normal range in their first hospital visit?,SELECT 1 - COUNT(*)>0 FROM chartevents WHERE chartevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10019777 AND admissions.dischtime IS NOT NULL ORDER BY admissions.admittime ASC LIMIT 1 ) ) AND chartevents.itemid IN ( SELECT d_items.itemid FROM d_items WHERE d_items.label = 'heart rate' AND d_items.linksto = 'chartevents' ) AND chartevents.valuenum NOT BETWEEN heart_rate_lower AND heart_rate_upper,"SELECT COUNT(*)>0 FROM ( SELECT * FROM ( SELECT heart_rate, DENSE_RANK() OVER ( ORDER BY charttime ) AS c1 FROM labevents WHERE labevents.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10019777 AND admissions.dischtime IS NOT NULL ORDER BY admissions.admittime ASC LIMIT 1 ) ) WHERE heart_rate BETWEEN 60 AND 100",False,0.0,0.0012612342834472,0,no such table: vitalss,,,,True,SELECT COUNT(*)>0 FROM ( SELECT heart_rate FROM vitalss WHERE vitalss.stay_id IN ( SELECT admissions.stay_id FROM admissions WHERE admissions.subject_id = 10019777 AND admissions.dischtime IS NOT NULL ORDER BY admissions.admittime ASC LIMIT 1 ) ) WHERE heart_rate BETWEEN 60 AND 100;
f2be9084ce59ddbf5372d16a,What was the name of the organism that was discovered in the last urine test of patient 10019172 during the previous month?,"SELECT microbiologyevents.org_name FROM microbiologyevents WHERE microbiologyevents.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10019172 ) AND microbiologyevents.spec_type_desc = 'urine' AND microbiologyevents.org_name IS NOT NULL AND datetime(microbiologyevents.charttime,'start of month') = datetime(current_time,'start of month','-1 month') ORDER BY microbiologyevents.charttime DESC LIMIT 1","SELECT T1.org_name FROM ( SELECT microbiologyevents.org_name, DENSE_RANK() OVER ( PARTITION BY microbiologyevents.hadm_id ORDER BY microbiologyevents.charttime DESC ) AS C1 FROM microbiologyevents WHERE microbiologyevents.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10019172 ) AND microbiologyevents.spec_type_desc = 'urine' AND microbiologyevents.org_name IS NOT NULL ) AS T1 WHERE T1.C1 = 1 AND datetime(T1.charttime,'start of month') = datetime(current_time,'start of month','-1 month')",True,0.0,0.0012557506561279,0,,,,,True,"SELECT microbiologyevents.org_name FROM microbiologyevents WHERE microbiologyevents.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10019172 ) AND microbiologyevents.spec_type_desc = 'urine' AND microbiologyevents.org_name IS NOT NULL AND datetime(microbiologyevents.charttime,'start of month') = datetime(current_time,'start of month','-1 month') ORDER BY microbiologyevents.charttime DESC LIMIT 1;"
49096da9fc4db23df0c9ca94,Is the value of the respiratory rate of patient 10038999 last measured on the last ICU visit greater than that second to last measured on the last ICU visit?,SELECT ( SELECT chartevents.valuenum FROM chartevents WHERE chartevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10038999 ) AND icustays.outtime IS NOT NULL ORDER BY icustays.intime DESC LIMIT 1 ) AND chartevents.itemid IN ( SELECT d_items.itemid FROM d_items WHERE d_items.label = 'respiratory rate' AND d_items.linksto = 'chartevents' ) ORDER BY chartevents.charttime DESC LIMIT 1 ) > ( SELECT chartevents.valuenum FROM chartevents WHERE chartevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10038999 ) AND icustays.outtime IS NOT NULL ORDER BY icustays.intime DESC LIMIT 1 ) AND chartevents.itemid IN ( SELECT d_items.itemid FROM d_items WHERE d_items.label = 'respiratory rate' AND d_items.linksto = 'chartevents' ) ORDER BY chartevents.charttime DESC LIMIT 1 OFFSET 1 ),"SELECT ( SELECT respiratoryrate FROM ( SELECT respiratoryrate, datetime, ROW_NUMBER() OVER ( ORDER BY datetime DESC ) AS rn FROM inputevents WHERE inputevents.stayid IN ( SELECT icustays.stayid FROM icustays WHERE icustays.patientid = 10038999 AND icustays.outtime IS NOT NULL ORDER BY icustays.intime DESC LIMIT 1 ) AND inputevents.itemid IN ( SELECT itemids.itemid FROM itemids WHERE itemids.label = 'respiratory rate' ) ) WHERE rn = 1 ) > ( SELECT respiratoryrate FROM ( SELECT respiratoryrate, datetime, ROW_NUMBER() OVER ( ORDER BY datetime DESC ) AS rn FROM inputevents WHERE inputevents.stayid IN ( SELECT icustays.stayid FROM icustays WHERE icustays.patientid = 10038999 AND icustays.outtime IS NOT NULL ORDER BY icustays.intime DESC LIMIT 1 ) AND inputevents.itemid IN ( SELECT itemids.itemid FROM itemids WHERE itemids.label = 'respiratory rate' ) ) WHERE rn = 2 )",False,0.0,0.0016093254089355,0,incomplete input,,,,True,"SELECT ( SELECT respiratory_rate FROM ( SELECT respiratory_rate, charttime, ROW_NUMBER() OVER ( ORDER BY charttime DESC ) AS c1 FROM respiration WHERE respiration.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10038999 ) AND icustays.outtime IS NOT NULL ORDER BY icustays.intime DESC LIMIT 1 ) ) WHERE c1 = 1 ) > ( SELECT respiratory_rate FROM ( SELECT respiratory_rate, charttime, ROW_NUMBER() OVER ( ORDER BY charttime DESC ) AS c1 FROM respiration WHERE respiration.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10038999 ) AND icustays.outtime IS NOT NULL ORDER BY icustays.intime DESC LIMIT 1 ) ) WHERE c1 = 2 );"
51f107a86832910517f841d1,When will patient 24894 have their next mri?,,SELECT procedureschedule.starttime FROM procedureschedule WHERE procedureschedule.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 24894 ) AND procedureschedule.procedure_id IN ( SELECT procedures.procedure_id FROM procedures WHERE procedures.procedure_name = 'mri' ) ORDER BY procedureschedule.starttime DESC LIMIT 1,False,0.0,0.0031118392944335,0,no such table: procedures,,,,True,SELECT procedures.starttime FROM procedures WHERE procedures.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 24894 ) AND procedures.procedure_name = 'mri' ORDER BY procedures.starttime DESC LIMIT 1;
43dd6a535818b9817b393135,What currencies are used by the patients older than 40 this year?,,"SELECT DISTINCT admissions.payerplanid FROM admissions WHERE admissions.age > 40 AND datetime(admissions.admittime,'start of year') = datetime(current_time,'start of year','-0 year')",False,0.0,0.0021557807922363,0,no such column: admissions.payer_plan_id,,,,True,"SELECT DISTINCT admissions.payer_plan_id FROM admissions WHERE admissions.age > 40 AND datetime(admissions.admittime,'start of year') = datetime(current_time,'start of year','-0 year');"
550a6a2fb0ecbf40e74fdb86,What was the last value of the o2 saturation pulseoxymetry of patient 10010471?,SELECT chartevents.valuenum FROM chartevents WHERE chartevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10010471 ) ) AND chartevents.itemid IN ( SELECT d_items.itemid FROM d_items WHERE d_items.label = 'o2 saturation pulseoxymetry' AND d_items.linksto = 'chartevents' ) ORDER BY chartevents.charttime DESC LIMIT 1,SELECT o2 saturation pulseoxymetry FROM patientchartevents WHERE patientchartevents.stay_id IN ( SELECT admissions.stay_id FROM admissions WHERE admissions.subject_id = 10010471 ) AND patientchartevents.itemid IN ( SELECT devicerecorditems.itemid FROM devicerecorditems WHERE devicerecorditems.label = 'o2 saturation pulseoxymetry' ) ORDER BY patientchartevents.charttime DESC LIMIT 1,False,0.0,0.0019972324371337,0,no such table: oximeter,,,,True,SELECT pulseoxymetry FROM oximeter WHERE hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10010471 ) ORDER BY charttime DESC LIMIT 1;
1d6044d33845efb3cb927bac,How many patients admitted this year reported no allergies?,,"SELECT COUNT( DISTINCT admissions.subject_id ) FROM admissions WHERE admissions.hadm_id IN ( SELECT hadm_id FROM patientevents WHERE patientevents.itemid IN ( SELECT itemid FROM d_icd_procedures WHERE d_icd_procedures.icd_code = '403.9' ) ) AND datetime(admissions.admittime,'start of year') = datetime(current_time,'start of year','-0 year')",False,0.0,0.0026040077209472,0,incomplete input,,,,True,"SELECT COUNT( DISTINCT admissions.subject_id ) FROM admissions WHERE admissions.admittime BETWEEN datetime(current_time,'start of year','-0 year') AND datetime(current_time,'start of year','-0 year','+1 year') AND admissions.hadm_id IN ( SELECT allergy.patients_subject_id FROM ( SELECT patients.subject_id, COUNT( DISTINCT allergies.allergy_type ) AS c1 FROM patients LEFT JOIN allergies ON patients.subject_id = allergies.patients_subject_id WHERE datetime(allergies.startdate,'start of year') = datetime(current_time,'start of year','-0 year') GROUP BY patients.subject_id ) AS allergy WHERE allergy.c1 = 0 );"
da0649deb95e705d44b3a6bd,How to make bake potato in oven,,SELECT DISTINCT procedures.procedure_name FROM procedures WHERE procedures.icd_code IN ( SELECT diagnoses.icd_code FROM diagnoses WHERE diagnoses.description = 'bake potato in oven' ),False,0.0,0.0028865337371826,0,no such table: recipes,,,,True,SELECT DISTINCT recipes.steps FROM recipes WHERE recipes.title = 'bake potato in oven';
