id,question,true_query,generated_query,success,execution_time,total_time,row_count,error,results,result_columns,execution_plan,validation_applied,final_query
4b624ad8a3b82ed7e3e29dc3,What are the three diagnoses associated with the highest 6-month mortality rate?,"SELECT d_icd_diagnoses.long_title FROM d_icd_diagnoses WHERE d_icd_diagnoses.icd_code IN ( SELECT T4.icd_code FROM ( SELECT T3.icd_code, DENSE_RANK() OVER ( ORDER BY T3.C2 ASC ) AS C3 FROM ( SELECT T2.icd_code, AVG(C1) AS C2 FROM ( SELECT T1.icd_code, ( CASE WHEN strftime('%J',patients.dod) - strftime('%J',T1.charttime) < 1 * 365/2 THEN 0 ELSE 1 END ) as C1 FROM ( SELECT admissions.subject_id, diagnoses_icd.icd_code, diagnoses_icd.charttime FROM diagnoses_icd JOIN admissions ON diagnoses_icd.hadm_id = admissions.hadm_id WHERE strftime('%J',current_time) - strftime('%J',diagnoses_icd.charttime) >= 1 * 365/2 GROUP BY admissions.subject_id, diagnoses_icd.icd_code HAVING MIN(diagnoses_icd.charttime) = diagnoses_icd.charttime ) AS T1 JOIN patients ON T1.subject_id = patients.subject_id ) AS T2 GROUP BY T2.icd_code ) AS T3 ) AS T4 WHERE T4.C3 <= 3 )","SELECT T3.diagnosis FROM ( SELECT T2.diagnosis, DENSE_RANK() OVER ( ORDER BY T1.C2 ASC ) AS C1 FROM ( SELECT STRFTIME('%Y-%m',T1.charttime) AS C0, AVG(CASE WHEN strftime('%J',T1.charttime) < strftime('%J',T2.charttime) THEN 0 ELSE 1 END) AS C2 FROM ( SELECT admissions.subject_id, diagnoses_icd.icd_code, diagnoses_icd.icd_version, diagnoses_icd.charttime FROM diagnoses_icd JOIN admissions ON diagnoses_icd.hadm_id = admissions.hadm_id WHERE admissions.dischtime IS NOT NULL GROUP BY admissions.subject_id HAVING MIN(diagnoses_icd.charttime) = diagnoses_icd.charttime ) AS T1 JOIN ( SELECT admissions.subject_id, diagnoses_icd.icd_code, diagnoses_icd.icd_version, diagnoses_icd.charttime FROM diagnoses_icd JOIN admissions ON diagnoses_icd.hadm_id = admissions.hadm_id WHERE admissions.dischtime IS NOT NULL GROUP BY admissions.subject_id HAVING MAX(diagnoses_icd.charttime) = diagnoses_icd.charttime ) AS T2 ON T1.subject_id = T2.subject_id WHERE T1.icd_code",False,0.0,0.003624439239501953,0,incomplete input,,,,True,"SELECT d_icd_diagnoses.long_title FROM d_icd_diagnoses WHERE d_icd_diagnoses.icd_code IN ( SELECT T4.icd_code FROM ( SELECT T3.icd_code, DENSE_RANK() OVER ( ORDER BY T3.C2 ASC ) AS C4 FROM ( SELECT T2.icd_code, AVG(C1) AS C2 FROM ( SELECT T1.icd_code, ( CASE WHEN strftime('%J',patients.dod) - strftime('%J',T1.charttime) < 1 * 365/2 THEN 0 ELSE 1 END ) as C1 FROM ( SELECT admissions.subject_id, diagnoses_icd.icd_code, diagnoses_icd.charttime FROM diagnoses_icd JOIN admissions ON diagnoses_icd.hadm_id = admissions.hadm_id WHERE strftime('%J',current_time) - strftime('%J',diagnoses_icd.charttime) >= 1 * 365/2 GROUP BY admissions.subject_id, diagnoses_icd.icd_code HAVING MIN(diagnoses_icd.charttime) = diagnoses_icd.charttime ) AS T1 JOIN patients ON T1.subject_id = patients.subject_id ) AS T2 GROUP BY T2.icd_code ) AS T3 ) AS T4 WHERE T4.C4 <= 3 );"
429abe1449551a068765e97e,What are the documents required for hospital discharge?,,"SELECT DISTINCT T1.title FROM ( SELECT admissions.subject_id, documents.title FROM documents JOIN admissions ON documents.hadm_id = admissions.hadm_id WHERE admissions.dischtime IS NOT NULL GROUP BY admissions.subject_id, documents.title ) AS T1",False,0.0,0.0043833255767822266,0,no such table: discharge,,,,True,SELECT DISTINCT discharge.summary FROM discharge WHERE discharge.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.dischtime IS NOT NULL );
db3c11ffd16f4f7b363b7a95,List the four most common diagnoses that were given to patients during the same month after receiving hemodialysis during this year.,"SELECT d_icd_diagnoses.long_title FROM d_icd_diagnoses WHERE d_icd_diagnoses.icd_code IN ( SELECT T3.icd_code FROM ( SELECT T2.icd_code, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM ( SELECT admissions.subject_id, procedures_icd.charttime FROM procedures_icd JOIN admissions ON procedures_icd.hadm_id = admissions.hadm_id WHERE procedures_icd.icd_code = ( SELECT d_icd_procedures.icd_code FROM d_icd_procedures WHERE d_icd_procedures.long_title = 'hemodialysis' ) AND datetime(procedures_icd.charttime,'start of year') = datetime(current_time,'start of year','-0 year') ) AS T1 JOIN ( SELECT admissions.subject_id, diagnoses_icd.icd_code, diagnoses_icd.charttime FROM diagnoses_icd JOIN admissions ON diagnoses_icd.hadm_id = admissions.hadm_id WHERE datetime(diagnoses_icd.charttime,'start of year') = datetime(current_time,'start of year','-0 year') ) AS T2 ON T1.subject_id = T2.subject_id WHERE T1.charttime < T2.charttime AND datetime(T1.charttime,'start of month') = datetime(T2.charttime,'start of month') GROUP BY T2.icd_code ) AS T3 WHERE T3.C1 <= 4 )","SELECT T3.label FROM ( SELECT T2.label, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM ( SELECT admissions.subject_id, procedures.charttime FROM procedures WHERE procedures.procedure_name = 'hemodialysis' AND datetime(procedures.charttime,'start of year') = datetime(current_time,'start of year','-0 year') ) AS T1 JOIN ( SELECT admissions.subject_id, diagnoses.icd_code, diagnoses.label FROM diagnoses WHERE datetime(diagnoses.charttime,'start of year') = datetime(current_time,'start of year','-0 year') ) AS T2 ON T1.subject_id = T2.subject_id WHERE T1.charttime < T2.charttime AND datetime(T1.charttime,'start of month') = datetime(T2.charttime,'start of month') GROUP BY T2.label ) AS T3 WHERE T3.C1 <= 4",False,0.0,0.0029048919677734375,0,"unrecognized token: ""'start of y""",,,,True,"SELECT d_icd_diagnoses.long_title FROM d_icd_diagnoses WHERE d_icd_diagnoses.icd_code IN ( SELECT T4.icd_code FROM ( SELECT T3.icd_code, DENSE_RANK() OVER ( ORDER BY T3.C1 DESC ) AS C2 FROM ( SELECT T2.icd_code, COUNT(*) AS C1 FROM ( SELECT admissions.subject_id, procedures_icd.charttime FROM procedures_icd WHERE procedures_icd.icd_code = ( SELECT d_icd_procedures.icd_code FROM d_icd_procedures WHERE d_icd_procedures.long_title = 'hemodialysis' ) AND datetime(procedures_icd.charttime,'start of year') = datetime(current_time,'start of year','-0 year') ) AS T1 JOIN ( SELECT admissions.subject_id, diagnoses_icd.icd_code, diagnoses_icd.charttime FROM diagnoses_icd WHERE datetime(diagnoses_icd.charttime,'start of year') = datetime(current_time,'start of year','-0 year') ) AS T2 ON T1.subject_id = T2.subject_id WHERE T1.charttime < T2.charttime AND datetime(T1.charttime,'start of month') = datetime(T2.charttime,'start of month') GROUP BY T2.icd_code ) AS T3 ) AS T4 WHERE T4.C2 <= 4 );"
930950b0e61480275d875940,Do we have some singer names of the patients who died 3 days ago?,,"SELECT T1.singer_name FROM ( SELECT admissions.subject_id, singers.singer_name FROM singers JOIN admissions ON singers.subject_id = admissions.subject_id WHERE admissions.dischtime is NOT NULL AND datetime(admissions.dischtime) >= datetime(current_time,'-3 day') ) AS T1",False,0.0,0.005053281784057617,0,no such column: patients.singers,,,,True,"SELECT T1.singer_name FROM ( SELECT admissions.subject_id, patients.singers FROM patients JOIN admissions ON patients.subject_id = admissions.subject_id WHERE admissions.dod IS NOT NULL AND datetime(admissions.dod) = datetime(current_time,'-3 day') ) AS T1;"
6019c6cfa331a76747e3e179,Just count the number of patients asked for a copy of their prescription during hospital stay.,,SELECT COUNT( DISTINCT admissions.subject_id ) FROM admissions WHERE admissions.hadm_id IN ( SELECT prescriptions_hadm_ids.hadm_id FROM prescriptions_hadm_ids WHERE prescriptions_hadm_ids.request_copy = 1 ),False,0.0,0.003715038299560547,0,no such column: prescriptions.request_inhospital_copy,,,,True,SELECT COUNT( DISTINCT admissions.subject_id ) FROM admissions WHERE admissions.hadm_id IN ( SELECT prescriptions.hadm_id FROM prescriptions WHERE prescriptions.request_inhospital_copy = 1 );
f2be9084ce59ddbf5372d16a,What was the name of the organism that was discovered in the last urine test of patient 10019172 during the previous month?,"SELECT microbiologyevents.org_name FROM microbiologyevents WHERE microbiologyevents.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10019172 ) AND microbiologyevents.spec_type_desc = 'urine' AND microbiologyevents.org_name IS NOT NULL AND datetime(microbiologyevents.charttime,'start of month') = datetime(current_time,'start of month','-1 month') ORDER BY microbiologyevents.charttime DESC LIMIT 1","SELECT T1.org_name FROM ( SELECT microbiologyevents.org_name, DENSE_RANK() OVER ( PARTITION BY microbiologyevents.hadm_id ORDER BY microbiologyevents.charttime DESC ) AS C1 FROM microbiologyevents WHERE microbiologyevents.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10019172 ) AND microbiologyevents.spec_type_desc = 'urine' AND microbiologyevents.org_name IS NOT NULL ) AS T1 WHERE T1.C1 = 1 AND datetime(T1.charttime,'start of month') = datetime(current_time,'start of month','-1 month')",True,0.0,0.0026748180389404297,0,,,,,True,"SELECT microbiologyevents.org_name FROM microbiologyevents WHERE microbiologyevents.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10019172 ) AND microbiologyevents.spec_type_desc = 'urine' AND microbiologyevents.org_name IS NOT NULL AND datetime(microbiologyevents.charttime,'start of month') = datetime(current_time,'start of month','-1 month') ORDER BY microbiologyevents.charttime DESC LIMIT 1;"
49096da9fc4db23df0c9ca94,Is the value of the respiratory rate of patient 10038999 last measured on the last ICU visit greater than that second to last measured on the last ICU visit?,SELECT ( SELECT chartevents.valuenum FROM chartevents WHERE chartevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10038999 ) AND icustays.outtime IS NOT NULL ORDER BY icustays.intime DESC LIMIT 1 ) AND chartevents.itemid IN ( SELECT d_items.itemid FROM d_items WHERE d_items.label = 'respiratory rate' AND d_items.linksto = 'chartevents' ) ORDER BY chartevents.charttime DESC LIMIT 1 ) > ( SELECT chartevents.valuenum FROM chartevents WHERE chartevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10038999 ) AND icustays.outtime IS NOT NULL ORDER BY icustays.intime DESC LIMIT 1 ) AND chartevents.itemid IN ( SELECT d_items.itemid FROM d_items WHERE d_items.label = 'respiratory rate' AND d_items.linksto = 'chartevents' ) ORDER BY chartevents.charttime DESC LIMIT 1 OFFSET 1 ),"SELECT ( SELECT respiratoryrate FROM ( SELECT respiratoryrate, datetime, ROW_NUMBER() OVER ( ORDER BY datetime DESC ) AS rn FROM inputevents WHERE inputevents.stayid IN ( SELECT icustays.stayid FROM icustays WHERE icustays.patientid = 10038999 AND icustays.outtime IS NOT NULL ORDER BY icustays.intime DESC LIMIT 1 ) AND inputevents.itemid IN ( SELECT itemids.itemid FROM itemids WHERE itemids.label = 'respiratory rate' ) ) WHERE rn = 1 ) > ( SELECT respiratoryrate FROM ( SELECT respiratoryrate, datetime, ROW_NUMBER() OVER ( ORDER BY datetime DESC ) AS rn FROM inputevents WHERE inputevents.stayid IN ( SELECT icustays.stayid FROM icustays WHERE icustays.patientid = 10038999 AND icustays.outtime IS NOT NULL ORDER BY icustays.intime DESC LIMIT 1 ) AND inputevents.itemid IN ( SELECT itemids.itemid FROM itemids WHERE itemids.label = 'respiratory rate' ) ) WHERE rn = 2 )",False,0.0,0.002980470657348633,0,"unrecognized token: ""'""",,,,True,"SELECT ( SELECT respiratoryrate FROM ( SELECT patients.respiratoryrate, icustays.outtime, ROW_NUMBER() OVER ( ORDER BY icustays.outtime DESC ) AS rn FROM patients JOIN icustays ON patients.hadm_id = icustays.hadm_id WHERE icustays.outtime IS NOT NULL AND patients.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10038999 ) AND patients.itemid IN ( SELECT d_icd_items.itemid FROM d_icd_items WHERE d_icd_items.label = 'respiratory rate' AND d_icd_items.linksto = 'patients' ) ) AS T1 WHERE T1.rn = 1 ) > ( SELECT respiratoryrate FROM ( SELECT patients.respiratoryrate, icustays.outtime, ROW_NUMBER() OVER ( ORDER BY icustays.outtime DESC ) AS rn FROM patients JOIN icustays ON patients.hadm_id = icustays.hadm_id WHERE icustays.outtime IS NOT NULL AND patients.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10038999 ) AND patients.itemid IN ( SELECT d_icd_items.itemid FROM d_icd_items WHERE d_icd_items.label = 'respiratory rate' AND d_icd_items.linksto = 'patients' ) ) AS T2 WHERE T2.rn = 2 );"
cb2576703363b2124ae28f7c,When was the first time patient 10010471 was having less than 27.0 respiratory rate on 12/20/this year?,"SELECT chartevents.charttime FROM chartevents WHERE chartevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10010471 ) ) AND chartevents.itemid IN ( SELECT d_items.itemid FROM d_items WHERE d_items.label = 'respiratory rate' AND d_items.linksto = 'chartevents' ) AND chartevents.valuenum < 27.0 AND datetime(chartevents.charttime,'start of year') = datetime(current_time,'start of year','-0 year') AND strftime('%m-%d',chartevents.charttime) = '12-20' ORDER BY chartevents.charttime ASC LIMIT 1","SELECT admissions.subject_id, patients.gender, admissions.age, labevents.charttime FROM labevents WHERE labevents.respiratory_rate < 27.0 AND labevents.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10010471 ) AND datetime(labevents.charttime,'start of year') = datetime(current_time,'start of year','-0 year') AND strftime('%m-%d',labevents.charttime) = '12-20' ORDER BY labevents.charttime ASC LIMIT 1",False,0.0,0.003839731216430664,0,no such column: patients.charttime,,,,True,"SELECT patients.charttime FROM patients WHERE patients.respiratory_rate < 27.0 AND patients.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10010471 ) AND datetime(patients.charttime,'start of year') = datetime(current_time,'start of year','-0 year') AND strftime('%m-%d',patients.charttime) = '12-20' ORDER BY patients.charttime ASC LIMIT 1;"
43c158cb01b2f2079157b719,How many patients were diagnosed with aortic valve disorders in the same month following the previous diagnosis of postprocedural fever since 2100?,"SELECT COUNT( DISTINCT T1.subject_id ) FROM ( SELECT admissions.subject_id, diagnoses_icd.charttime FROM diagnoses_icd JOIN admissions ON diagnoses_icd.hadm_id = admissions.hadm_id WHERE diagnoses_icd.icd_code = ( SELECT d_icd_diagnoses.icd_code FROM d_icd_diagnoses WHERE d_icd_diagnoses.long_title = 'postprocedural fever' ) AND strftime('%Y',diagnoses_icd.charttime) >= '2100' ) AS T1 JOIN ( SELECT admissions.subject_id, diagnoses_icd.charttime FROM diagnoses_icd JOIN admissions ON diagnoses_icd.hadm_id = admissions.hadm_id WHERE diagnoses_icd.icd_code = ( SELECT d_icd_diagnoses.icd_code FROM d_icd_diagnoses WHERE d_icd_diagnoses.long_title = 'aortic valve disorders' ) AND strftime('%Y',diagnoses_icd.charttime) >= '2100' ) AS T2 ON T1.subject_id = T2.subject_id WHERE T1.charttime < T2.charttime AND datetime(T1.charttime,'start of month') = datetime(T2.charttime,'start of month')","SELECT COUNT( DISTINCT T1.subject_id ) FROM ( SELECT admissions.subject_id, diagnoses.icd_code FROM diagnoses WHERE diagnoses.icd_code = 'postprocedural fever' AND strftime('%Y',diagnoses.charttime) >= '2100' ) AS T1 JOIN ( SELECT admissions.subject_id, diagnoses.icd_code, diagnoses.charttime FROM diagnoses WHERE diagnoses.icd_code = 'aortic valve disorders' AND strftime('%Y',diagnoses.charttime) >= '2100' ) AS T2 ON T1.subject_id = T2.subject_id WHERE T1.charttime < T2.charttime AND datetime(T1.charttime,'start of month') = datetime(T2.charttime,'start of month','-1 month')",False,0.0,0.002386808395385742,0,incomplete input,,,,True,"SELECT COUNT( DISTINCT T1.subject_id ) FROM ( SELECT admissions.subject_id, diagnoses_icd.charttime FROM diagnoses_icd WHERE diagnoses_icd.icd_code = ( SELECT d_icd_diagnoses.icd_code FROM d_icd_diagnoses WHERE d_icd_diagnoses.long_title = 'postprocedural fever' ) AND strftime('%Y',diagnoses_icd.charttime) >= '2100' ) AS T1 JOIN ( SELECT admissions.subject_id, diagnoses_icd.charttime FROM diagnoses_icd WHERE diagnoses_icd.icd_code = ( SELECT d_icd_diagnoses.icd_code FROM d_icd_diagnoses WHERE d_icd_diagnoses.long_title = 'aortic valve disorders' ) AND strftime('%Y',diagnoses_icd.charttime) >= '2100' ) AS T2 ON T1.subject_id = T2.subject_id WHERE T1.charttime < T2.charttime AND datetime(T1.charttime,'start of month') = datetime(T2.charttime,'start of month','-1 month');"
7d987252b086db272f8e0751,"What are the three most commonly tested specimens for patients that received drainage of peritoneal cavity, percutaneous approach previously in the same month in 2100?","SELECT T3.spec_type_desc FROM ( SELECT T2.spec_type_desc, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM ( SELECT admissions.subject_id, procedures_icd.charttime FROM procedures_icd JOIN admissions ON procedures_icd.hadm_id = admissions.hadm_id WHERE procedures_icd.icd_code = ( SELECT d_icd_procedures.icd_code FROM d_icd_procedures WHERE d_icd_procedures.long_title = 'drainage of peritoneal cavity, percutaneous approach' ) AND strftime('%Y',procedures_icd.charttime) = '2100' ) AS T1 JOIN ( SELECT admissions.subject_id, microbiologyevents.spec_type_desc, microbiologyevents.charttime FROM microbiologyevents JOIN admissions ON microbiologyevents.hadm_id = admissions.hadm_id WHERE strftime('%Y',microbiologyevents.charttime) = '2100' ) AS T2 ON T1.subject_id = T2.subject_id WHERE T1.charttime < T2.charttime AND datetime(T1.charttime,'start of month') = datetime(T2.charttime,'start of month') GROUP BY T2.spec_type_desc ) AS T3 WHERE T3.C1 <= 3","SELECT T3.spec_type_desc FROM ( SELECT T2.spec_type_desc, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM ( SELECT admissions.subject_id, procedures.charttime FROM procedures WHERE procedures.icd_code = '09.64' AND strftime('%Y',procedures.charttime) = '2100' ) AS T1 JOIN ( SELECT admissions.subject_id, specimens.spec_type_desc, specimens.charttime FROM specimens WHERE strftime('%Y',specimens.charttime) = '2100' ) AS T2 ON T1.subject_id = T2.subject_id WHERE T1.charttime < T2.charttime AND datetime(T1.charttime,'start of month') = datetime(T2.charttime,'start of month') GROUP BY T2.spec_type_desc ) AS T3 WHERE T3.C1 <= 3",False,0.0,0.0024907588958740234,0,incomplete input,,,,True,"SELECT T3.spec_type_desc FROM ( SELECT T2.spec_type_desc, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM ( SELECT admissions.subject_id, procedures_icd.charttime FROM procedures_icd WHERE procedures_icd.icd_code = ( SELECT procedures_icd.icd_code FROM procedures_icd WHERE procedures_icd.long_title = 'drainage of peritoneal cavity, percutaneous approach' ) AND strftime('%Y',procedures_icd.charttime) = '2100' ) AS T1 JOIN ( SELECT admissions.subject_id, specimens.spec_type_desc, specimens.charttime FROM specimens WHERE strftime('%Y',specimens.charttime) = '2100' ) AS T2 ON T1.subject_id = T2.subject_id WHERE T1.charttime < T2.charttime AND datetime(T1.charttime,'start of month') = datetime(T2.charttime,'start of month') GROUP BY T2.spec_type_desc ) AS T3 WHERE T3.C1 <= 3;"
325e6c5f09459a46cc53281b,Retrieve the top five most frequently tested specimens that patients took in the same hospital visit after being diagnosed with chronic lymphocytic leukemia of b-cell type not having achieved remission.,"SELECT T3.spec_type_desc FROM ( SELECT T2.spec_type_desc, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM ( SELECT admissions.subject_id, diagnoses_icd.charttime, admissions.hadm_id FROM diagnoses_icd JOIN admissions ON diagnoses_icd.hadm_id = admissions.hadm_id WHERE diagnoses_icd.icd_code = ( SELECT d_icd_diagnoses.icd_code FROM d_icd_diagnoses WHERE d_icd_diagnoses.long_title = 'chronic lymphocytic leukemia of b-cell type not having achieved remission' ) ) AS T1 JOIN ( SELECT admissions.subject_id, microbiologyevents.spec_type_desc, microbiologyevents.charttime, admissions.hadm_id FROM microbiologyevents JOIN admissions ON microbiologyevents.hadm_id = admissions.hadm_id ) AS T2 ON T1.subject_id = T2.subject_id WHERE T1.charttime < T2.charttime AND T1.hadm_id = T2.hadm_id GROUP BY T2.spec_type_desc ) AS T3 WHERE T3.C1 <= 5","SELECT T3.specimen_name FROM ( SELECT T2.specimen_name, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM ( SELECT admissions.subject_id, diagnoses_icd.charttime, admissions.hadm_id FROM diagnoses_icd JOIN admissions ON diagnoses_icd.hadm_id = admissions.hadm_id WHERE diagnoses_icd.icd_code = '20469' ) AS T1 JOIN ( SELECT admissions.subject_id, specimens.specimen_name, specimens.charttime, admissions.hadm_id FROM specimens JOIN admissions ON specimens.hadm_id = admissions.hadm_id ) AS T2 ON T1.subject_id = T2.subject_id WHERE T1.charttime < T2.charttime AND T1.hadm_id = T2.hadm_id GROUP BY T2.specimen_name ) AS T3 WHERE T3.C1 <= 5",False,0.0,0.002682924270629883,0,incomplete input,,,,True,"SELECT T3.spec_type_desc FROM ( SELECT T2.spec_type_desc, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM ( SELECT admissions.subject_id, diagnoses_icd.charttime, admissions.hadm_id FROM diagnoses_icd JOIN admissions ON diagnoses_icd.hadm_id = admissions.hadm_id WHERE diagnoses_icd.icd_code = ( SELECT d_icd_diagnoses.icd_code FROM d_icd_diagnoses WHERE d_icd_diagnoses.long_title = 'chronic lymphocytic leukemia of b-cell type not having achieved remission' ) ) AS T1 JOIN ( SELECT admissions.subject_id, specimens.spec_type_desc, specimens.charttime, admissions.hadm_id FROM specimens JOIN admissions ON specimens.hadm_id = admissions.hadm_id ) AS T2 ON T1.subject_id = T2.subject_id WHERE T1.charttime < T2.charttime AND T1.hadm_id = T2.hadm_id GROUP BY T2.spec_type_desc ) AS T3 WHERE T3.C1 <= 5;"
43dd6a535818b9817b393135,What currencies are used by the patients older than 40 this year?,,"SELECT DISTINCT admissions.payerplanid FROM admissions WHERE admissions.age > 40 AND datetime(admissions.admittime,'start of year') = datetime(current_time,'start of year','-0 year')",False,0.0,0.005642414093017578,0,no such column: admissions.payer_cost,,,,True,"SELECT DISTINCT admissions.payer_cost FROM admissions WHERE admissions.age > 40 AND datetime(admissions.admittime,'start of year') = datetime(current_time,'start of year','-0 year');"
9e06157df2f8d7330094763f,Tell me the total amount of solution that patient 10019917 had on 01/28/this year.,"SELECT SUM(inputevents.totalamount) FROM inputevents WHERE inputevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10019917 ) ) AND inputevents.itemid IN ( SELECT d_items.itemid FROM d_items WHERE d_items.label = 'solution' AND d_items.linksto = 'inputevents' ) AND datetime(inputevents.starttime,'start of year') = datetime(current_time,'start of year','-0 year') AND strftime('%m-%d',inputevents.starttime) = '01-28'","SELECT SUM(inputamount) FROM inputevents WHERE inputevents.stayid IN ( SELECT admissions.stayid FROM admissions WHERE admissions.subject_id = 10019917 ) AND datetime(inputevents.starttime,'start of year') = datetime(current_time,'start of year','-0 year') AND strftime('%m-%d',inputevents.starttime) = '01-28'",False,0.0,0.004297971725463867,0,no such column: admissions.stay_id,,,,True,"SELECT SUM(inputevents.totalamount) FROM inputevents WHERE inputevents.stay_id IN ( SELECT admissions.stay_id FROM admissions WHERE admissions.subject_id = 10019917 ) AND datetime(inputevents.starttime,'start of year') = datetime(current_time,'start of year','-0 year') AND strftime('%m-%d',inputevents.starttime) = '01-28' AND inputevents.itemid IN ( SELECT d_items.itemid FROM d_items WHERE d_items.label = 'solution' );"
84c0a3f1d8f6eba51c9d5bee,What is the average speed in knots for patients who were admitted to the icu for the past three months?,,"SELECT AVG(T1.valuenum) FROM ( SELECT admissions.subject_id, admissions.hadm_id, icustays.stay_id FROM icustays JOIN admissions ON icustays.hadm_id = admissions.hadm_id WHERE datetime(icustays.intime) >= datetime(current_time,'-3 month') ) AS T1 JOIN ( SELECT admissions.subject_id, admissions.hadm_id, labevents.valuenum FROM labevents JOIN admissions ON labevents.hadm_id = admissions.hadm_id WHERE labevents.itemid IN ( SELECT labevents.itemid FROM labevents WHERE labevents.label = 'speed in knots' ) AND datetime(labevents.charttime) >= datetime(current_time,'-3 month') ) AS T2 ON T1.subject_id = T2.subject_id",False,0.0,0.0017163753509521484,0,incomplete input,,,,True,"SELECT AVG(T2.valuenum) FROM ( SELECT admissions.subject_id, icustays.stay_id FROM icustays JOIN admissions ON icustays.hadm_id = admissions.hadm_id WHERE datetime(icustays.intime) >= datetime(current_time,'-3 month') ) AS T1 JOIN ( SELECT admissions.subject_id, microbiologyevents.valuenum FROM microbiologyevents JOIN admissions ON microbiologyevents.hadm_id = admissions.hadm_id WHERE microbiologyevents.spec_type_desc = 'speed in knots' AND datetime(microbiologyevents.charttime) >= datetime(current_time,'-3 month') ) AS T2 ON T1.subject_id = T2.subject_id;"
e80f4420e687a67930a3fe82,How is tamoxifen citrate delivered to the body?,SELECT DISTINCT prescriptions.route FROM prescriptions WHERE prescriptions.drug = 'tamoxifen citrate',SELECT DISTINCT drugs.drug FROM drugs WHERE drugs.drug = 'tamoxifen citrate',True,0.0,0.003957509994506836,0,,[{'route': 'po'}],,,True,SELECT DISTINCT prescriptions.route FROM prescriptions WHERE prescriptions.drug = 'tamoxifen citrate';
0df69b82de6a35ad5bdec3d3,What drug was first prescribed to patient 10010471 via neb route since 12/2100?,"SELECT prescriptions.drug FROM prescriptions WHERE prescriptions.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10010471 ) AND prescriptions.route = 'neb' AND strftime('%Y-%m',prescriptions.starttime) >= '2100-12' ORDER BY prescriptions.starttime ASC LIMIT 1","SELECT drugs.drug FROM ( SELECT admissions.subject_id, prescriptions.drug, prescriptions.starttime FROM prescriptions JOIN admissions ON prescriptions.hadm_id = admissions.hadm_id WHERE admissions.subject_id = 10010471 AND prescriptions.route = 'neb' AND strftime('%Y-%m',prescriptions.starttime) >= '2100-12' ORDER BY prescriptions.starttime ASC LIMIT 1 ) AS first_neb_prescription",True,0.0,0.004339694976806641,0,,[{'drug': 'ipratropium-albuterol neb'}],,,True,"SELECT prescriptions.drug FROM prescriptions WHERE prescriptions.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10010471 ) AND prescriptions.route = 'neb' AND strftime('%Y-%m',prescriptions.starttime) >= '2100-12' ORDER BY prescriptions.starttime ASC LIMIT 1;"
