id,question,true_query,generated_sql,true_result,success,execution_time,total_time,row_count,error,results,result_columns,execution_plan
f7b36fae7e1f6246c0b81fd5,Count the number of hospital visits for patient 10022041 since 2100.,"SELECT COUNT( DISTINCT admissions.hadm_id ) FROM admissions WHERE admissions.subject_id = 10022041 AND strftime('%Y',admissions.admittime) >= '2100'",SELECT COUNT(*) FROM hospital_visits WHERE patient_id = 10022041 AND visit_date >= '2100-01-01';,[{'COUNT( DISTINCT admissions.hadm_id )': 1}],False,0.0,0.002351522445678711,0,no such table: hospital_visits,,,
2e71a00ad2d28b3a77dfcd7e,Count the number of current patients who are in their 60 or above.,SELECT COUNT( DISTINCT admissions.subject_id ) FROM admissions WHERE admissions.dischtime IS NULL AND admissions.age >= 60,SELECT COUNT(*) FROM patients WHERE age >= 60 AND is_current = 1,,False,0.0,0.002227783203125,0,no such column: age,,,
e2b4b7e5509dd99e1a88449e,What is the percentile ranking of a phosphate test value of 8.7 for patients of the same age as patient 10014354 on their last hospital visit?,"SELECT DISTINCT T1.C1 FROM ( SELECT labevents.valuenum, PERCENT_RANK() OVER ( ORDER BY labevents.valuenum ) AS C1 FROM labevents WHERE labevents.itemid IN ( SELECT d_labitems.itemid FROM d_labitems WHERE d_labitems.label = 'phosphate' ) AND labevents.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.age = ( SELECT admissions.age FROM admissions WHERE admissions.subject_id = 10014354 AND admissions.dischtime IS NOT NULL ORDER BY admissions.admittime DESC LIMIT 1 ) ) ) AS T1 WHERE T1.valuenum = 8.7",SELECT NTILE(100) OVER (ORDER BY Phosphate) AS percentile FROM patient_visits WHERE Age = (SELECT Age FROM patient_visits WHERE PatientID = '10014354') AND PatientID != '10014354' ORDER BY VisitDate DESC LIMIT 1,,False,0.0,0.0010459423065185547,0,no such table: patient_visits,,,
77020ee533db2c04412900f0,What code is associated with icd-11 for helicobacter pylori in icd-10?,,SELECT icd11_code FROM icd10_icd11 WHERE icd10_code = 'H. pylori',,False,0.0,0.0009419918060302734,0,no such table: icd10_icd11,,,
620d90e5c2bc12b7e637d7b2,"In patients who had the other repair of vessel in 2100, what were the four most common diagnoses that followed within 2 months?","SELECT d_icd_diagnoses.long_title FROM d_icd_diagnoses WHERE d_icd_diagnoses.icd_code IN ( SELECT T3.icd_code FROM ( SELECT T2.icd_code, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM ( SELECT admissions.subject_id, procedures_icd.charttime FROM procedures_icd JOIN admissions ON procedures_icd.hadm_id = admissions.hadm_id WHERE procedures_icd.icd_code = ( SELECT d_icd_procedures.icd_code FROM d_icd_procedures WHERE d_icd_procedures.long_title = 'other repair of vessel' ) AND strftime('%Y',procedures_icd.charttime) = '2100' ) AS T1 JOIN ( SELECT admissions.subject_id, diagnoses_icd.icd_code, diagnoses_icd.charttime FROM diagnoses_icd JOIN admissions ON diagnoses_icd.hadm_id = admissions.hadm_id WHERE strftime('%Y',diagnoses_icd.charttime) = '2100' ) AS T2 ON T1.subject_id = T2.subject_id WHERE T1.charttime < T2.charttime AND datetime(T2.charttime) BETWEEN datetime(T1.charttime) AND datetime(T1.charttime,'+2 month') GROUP BY T2.icd_code ) AS T3 WHERE T3.C1 <= 4 )","SELECT diagnosis_code, COUNT(*) AS count FROM patient_records WHERE procedure_code = '2100' AND date_of_procedure < date_of_diagnosis AND date_of_diagnosis <= DATEADD(month, 2, date_of_procedure) GROUP BY diagnosis_code ORDER BY count DESC LIMIT 4",,False,0.0,0.0007505416870117188,0,no such table: patient_records,,,
02c15c7a4faad2a32636fac7,What was patient 10011398's documented weight on the last record in 12/this year?,"SELECT chartevents.valuenum FROM chartevents WHERE chartevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10011398 ) ) AND chartevents.itemid IN ( SELECT d_items.itemid FROM d_items WHERE d_items.label = 'daily weight' AND d_items.linksto = 'chartevents' ) AND datetime(chartevents.charttime,'start of year') = datetime(current_time,'start of year','-0 year') AND strftime('%m',chartevents.charttime) = '12' ORDER BY chartevents.charttime DESC LIMIT 1",SELECT weight FROM patient_records WHERE patient_id = '10011398' ORDER BY record_date DESC LIMIT 1,[],False,0.0,0.0008375644683837891,0,no such table: patient_records,,,
ed8eb61d00ca803fbe330b9c,What are the top five most frequently performed procedures for patients who are 30s?,"SELECT d_icd_procedures.long_title FROM d_icd_procedures WHERE d_icd_procedures.icd_code IN ( SELECT T1.icd_code FROM ( SELECT procedures_icd.icd_code, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM procedures_icd WHERE procedures_icd.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.age BETWEEN 30 AND 39 ) GROUP BY procedures_icd.icd_code ) AS T1 WHERE T1.C1 <= 5 )","SELECT procedure_name, COUNT(*) AS frequency FROM procedures WHERE patient_id IN ( SELECT id FROM patients WHERE age BETWEEN 30 AND 39 ) GROUP BY procedure_name ORDER BY frequency DESC LIMIT 5",,False,0.0,0.0032732486724853516,0,no such table: procedures,,,
ce9d557587a02ef7b5b69000,When did last patient 10005348 have the minimum value of calculated total co2?,"SELECT labevents.charttime FROM labevents WHERE labevents.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10005348 ) AND labevents.itemid IN ( SELECT d_labitems.itemid FROM d_labitems WHERE d_labitems.label = 'calculated total co2' ) ORDER BY labevents.valuenum ASC, labevents.charttime DESC LIMIT 1",SELECT MAX(T2.orderdate) AS LastVisit FROM patient AS T1 JOIN orders AS T2 ON T1.patientid = T2.patientid WHERE T1.patientid = '10005348' AND T2.calc_totalco2 = (SELECT MIN(calc_totalco2) FROM orders WHERE patientid = '10005348'),[],False,0.0,0.0009965896606445312,0,no such table: patient,,,
5d18dc5b86410f1a0b68d571,"What is the diagnosis cost of urinary tract infection, site not specified?","SELECT DISTINCT cost.cost FROM cost WHERE cost.event_type = 'diagnoses_icd' AND cost.event_id IN ( SELECT diagnoses_icd.row_id FROM diagnoses_icd WHERE diagnoses_icd.icd_code = ( SELECT d_icd_diagnoses.icd_code FROM d_icd_diagnoses WHERE d_icd_diagnoses.long_title = 'urinary tract infection, site not specified' ) )","SELECT cost FROM diagnosis WHERE description = 'Urinary Tract Infection, Site Not Specified'",,False,0.0,0.0009489059448242188,0,no such table: diagnosis,,,
9d5b103ab75bc4e5ec507f0a,Calculate the length of stay in days for patient 10007058's last ICU stay.,"SELECT strftime('%J', icustays.outtime) - strftime('%J', icustays.intime) FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10007058 ) AND icustays.outtime IS NOT NULL ORDER BY icustays.intime DESC LIMIT 1",SELECT TO_DAYS(MAX(endtime)) - TO_DAYS(MAX(admittime)) AS stay_duration FROM icustays WHERE subject_id = 10007058 AND hadm_id = ( SELECT hadm_id FROM admissions WHERE subject_id = 10007058 ORDER BY admit_dt DESC LIMIT 1 ),"[{""strftime('%J', icustays.outtime) - strftime('%J', icustays.intime)"": 2.022962963208556}]",False,0.0,0.0009884834289550781,0,no such column: admittime,,,
81e40ba71ccb07316db2401c,When was the last time patient 10007058 had the minimum heart rate since 11/20/2100?,"SELECT chartevents.charttime FROM chartevents WHERE chartevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10007058 ) ) AND chartevents.itemid IN ( SELECT d_items.itemid FROM d_items WHERE d_items.label = 'heart rate' AND d_items.linksto = 'chartevents' ) AND strftime('%Y-%m-%d',chartevents.charttime) >= '2100-11-20' ORDER BY chartevents.valuenum ASC, chartevents.charttime DESC LIMIT 1",SELECT date FROM heartrate WHERE patient_id = 10007058 AND date >= '11/20/2100' ORDER BY heart_rate ASC LIMIT 1,[],False,0.0,0.0010235309600830078,0,no such table: heartrate,,,
451dfc06ff9455d76225f86b,Can you point to a genetic test that patient 655 received?,,SELECT genetic_test FROM patient_tests WHERE patient_id = 655,,False,0.0,0.0010335445404052734,0,no such table: patient_tests,,,
8730272c87597016340a1b9a,What was the overall amount of input for patient 10016742 since 07/11/2100?,"SELECT SUM(inputevents.totalamount) FROM inputevents WHERE inputevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10016742 ) ) AND strftime('%Y-%m-%d',inputevents.starttime) >= '2100-07-11'",SELECT SUM(input_amount) AS total_input FROM patient_data WHERE patient_id = '10016742' AND input_date >= '2021-11-07',[{'SUM(inputevents.totalamount)': 36640.0}],False,0.0,0.0035185813903808594,0,no such table: patient_data,,,
bf0f4f576e73bf0337820ba1,"What are the charges for a procedure called occlusion of right vertebral artery with intraluminal device, percutaneous approach?","SELECT DISTINCT cost.cost FROM cost WHERE cost.event_type = 'procedures_icd' AND cost.event_id IN ( SELECT procedures_icd.row_id FROM procedures_icd WHERE procedures_icd.icd_code = ( SELECT d_icd_procedures.icd_code FROM d_icd_procedures WHERE d_icd_procedures.long_title = 'occlusion of right vertebral artery with intraluminal device, percutaneous approach' ) )","SELECT charge FROM procedures WHERE procedure_name = 'occlusion of right vertebral artery with intraluminal device, percutaneous approach'",,False,0.0,0.0010886192321777344,0,no such table: procedures,,,
56dc9b6a0a55ec1fc9f4a5c8,Could you inform me of the top four most common specimen tests that were conducted during this year?,"SELECT T1.spec_type_desc FROM ( SELECT microbiologyevents.spec_type_desc, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM microbiologyevents WHERE datetime(microbiologyevents.charttime,'start of year') = datetime(current_time,'start of year','-0 year') GROUP BY microbiologyevents.spec_type_desc ) AS T1 WHERE T1.C1 <= 4","SELECT test_name, COUNT(*) as occurrences FROM specimens WHERE YEAR(test_date) = YEAR(CURDATE()) GROUP BY test_name ORDER BY occurrences DESC LIMIT 4",[],False,0.0,0.0010106563568115234,0,no such table: specimens,,,
8d3d64b56c340125f70300f3,Count the number of drugs prescribed since 24 months ago for patient 10003046.,"SELECT COUNT(*) FROM prescriptions WHERE prescriptions.hadm_id IN( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10003046 ) AND datetime(prescriptions.starttime) >= datetime(current_time,'-24 month')","SELECT COUNT(*) FROM `drug_orders` WHERE `patient_id` = 10003046 AND `order_date` >= DATE_SUB(CURRENT_DATE, INTERVAL 24 MONTH)",[{'COUNT(*)': 84}],False,0.0,0.0005657672882080078,0,"near ""24"": syntax error",,,
a7865e6aada988aba5950707,Can you tell the yearly maximum dose of pacu crystalloid intake that patient 10008454 received since 08/2100?,"SELECT MAX(inputevents.totalamount) FROM inputevents WHERE inputevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10008454 ) ) AND inputevents.itemid IN ( SELECT d_items.itemid FROM d_items WHERE d_items.label = 'pacu crystalloid intake' AND d_items.linksto = 'inputevents' ) AND strftime('%Y-%m',inputevents.starttime) >= '2100-08' GROUP BY strftime('%Y',inputevents.starttime)","SELECT year, MAX(dose) FROM pacu_cristalloid_intake WHERE patient_id = '10008454' AND date >= '2008-01-01' GROUP BY year",[],False,0.0,0.004813432693481445,0,no such table: pacu_cristalloid_intake,,,
7dab61a9dbafa23e083cd77e,Was patient 10004720 given any gt flush medication on this month/08?,"SELECT COUNT(*)>0 FROM inputevents WHERE inputevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10004720 ) ) AND inputevents.itemid IN ( SELECT d_items.itemid FROM d_items WHERE d_items.label = 'gt flush' AND d_items.linksto = 'inputevents' ) AND datetime(inputevents.starttime,'start of month') = datetime(current_time,'start of month','-0 month') AND strftime('%d',inputevents.starttime) = '08'",SELECT * FROM medications WHERE patient_id = 10004720 AND drug_name = 'gt flush' AND date LIKE '%/%/08',[{'COUNT(*)>0': 0}],False,0.0,0.001012563705444336,0,no such table: medications,,,
ca0b792691b7ae80aefbc093,Is there a genetic test that was given to patient 1561?,,SELECT test_name FROM genetic_tests WHERE patient_id = 1561,,False,0.0,0.0009839534759521484,0,no such table: genetic_tests,,,
27c48e778f2f116680270dd6,Give me the top three most frequently prescribed drugs within 2 months for patients in their 20s who were diagnosed with long-term (current) use of anticoagulants.,"SELECT T3.drug FROM ( SELECT T2.drug, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM ( SELECT admissions.subject_id, diagnoses_icd.charttime FROM diagnoses_icd JOIN admissions ON diagnoses_icd.hadm_id = admissions.hadm_id WHERE diagnoses_icd.icd_code = ( SELECT d_icd_diagnoses.icd_code FROM d_icd_diagnoses WHERE d_icd_diagnoses.long_title = 'long-term (current) use of anticoagulants' ) ) AS T1 JOIN ( SELECT admissions.subject_id, prescriptions.drug, prescriptions.starttime FROM prescriptions JOIN admissions ON prescriptions.hadm_id = admissions.hadm_id WHERE admissions.age BETWEEN 20 AND 29 ) AS T2 ON T1.subject_id = T2.subject_id WHERE T1.charttime < T2.starttime AND datetime(T2.starttime) BETWEEN datetime(T1.charttime) AND datetime(T1.charttime,'+2 month') GROUP BY T2.drug ) AS T3 WHERE T3.C1 <= 3","SELECT drug_name, COUNT(*) AS prescription_count FROM prescriptions p JOIN patients pa ON p.patient_id = pa.patient_id JOIN drug_classes dc ON p.drug_id = dc.drug_id WHERE pa.age BETWEEN 20 AND 29 AND dc.drug_class_name = 'Anticoagulants' AND p.prescription_date BETWEEN CURRENT_DATE - INTERVAL '2 months' AND CURRENT_DATE GROUP BY drug_name ORDER BY prescription_count DESC LIMIT 3",,False,0.0,0.0009109973907470703,0,"near ""'2 months'"": syntax error",,,
e7693ad9894979dd2cf53541,How much is the drug perphenazine?,SELECT DISTINCT cost.cost FROM cost WHERE cost.event_type = 'prescriptions' AND cost.event_id IN ( SELECT prescriptions.row_id FROM prescriptions WHERE prescriptions.drug = 'perphenazine' ),SELECT price FROM drugs WHERE name = 'perphenazine',,False,0.0,0.0017824172973632812,0,no such table: drugs,,,
1533c631557452d754da7280,When was the last time patient 10004733 measured its heart rate greater than 118.0 during their first ICU visit?,SELECT chartevents.charttime FROM chartevents WHERE chartevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10004733 ) AND icustays.outtime IS NOT NULL ORDER BY icustays.intime ASC LIMIT 1 ) AND chartevents.itemid IN ( SELECT d_items.itemid FROM d_items WHERE d_items.label = 'heart rate' AND d_items.linksto = 'chartevents' ) AND chartevents.valuenum > 118.0 ORDER BY chartevents.charttime DESC LIMIT 1,SELECT MAX(measurement_time) FROM icu_patients WHERE patient_id = 10004733 AND heart_rate > 118.0 AND icu_visit = 1,[],False,0.0,0.0011584758758544922,0,no such table: icu_patients,,,
a3279eb9747f960bcb7b62b6,What percentile is 16.5 white blood cells in a patient of the same age as patient 10031757 on the last hospital encounter?,"SELECT DISTINCT T1.C1 FROM ( SELECT labevents.valuenum, PERCENT_RANK() OVER ( ORDER BY labevents.valuenum ) AS C1 FROM labevents WHERE labevents.itemid IN ( SELECT d_labitems.itemid FROM d_labitems WHERE d_labitems.label = 'white blood cells' ) AND labevents.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.age = ( SELECT admissions.age FROM admissions WHERE admissions.subject_id = 10031757 AND admissions.dischtime IS NOT NULL ORDER BY admissions.admittime DESC LIMIT 1 ) ) ) AS T1 WHERE T1.valuenum = 16.5",SELECT percentile FROM (SELECT PERCENTILE_CONT(0.5) WITHIN GROUP (ORDER BY white_blood_cell) OVER (PARTITION BY patient_age) AS percentile FROM patient_data WHERE patient_id = 10031757 AND encounter_date = (SELECT MAX(encounter_date) FROM patient_data WHERE patient_id = 10031757)) AS percentile_table,,False,0.0,0.0006873607635498047,0,"near ""("": syntax error",,,
a38ecaf9f7fe8c5a81432f27,What is the monthly maximum value of weight for patient 10009049 since 01/2100?,"SELECT MAX(chartevents.valuenum) FROM chartevents WHERE chartevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10009049 ) ) AND chartevents.itemid IN ( SELECT d_items.itemid FROM d_items WHERE d_items.label = 'daily weight' AND d_items.linksto = 'chartevents' ) AND strftime('%Y-%m',chartevents.charttime) >= '2100-01' GROUP BY strftime('%Y-%m',chartevents.charttime)","SELECT MAX(weight), DATE_TRUNC('month', timestamp) AS month FROM weight_entries WHERE patient_id = 10009049 AND timestamp >= '2001-01-01' GROUP BY month",[],False,0.0,0.00110626220703125,0,no such table: weight_entries,,,
fa7d7ca1c281f5d1e6a549c9,Has patient 10004720 had gastric meds input since 10/02/2100?,"SELECT COUNT(*)>0 FROM inputevents WHERE inputevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10004720 ) ) AND inputevents.itemid IN ( SELECT d_items.itemid FROM d_items WHERE d_items.label = 'gastric meds' AND d_items.linksto = 'inputevents' ) AND strftime('%Y-%m-%d',inputevents.starttime) >= '2100-10-02'","SELECT DISTINCT f.patient_number, f.effective_time AS input_time FROM gastric_medication_frequencies f WHERE f.patient_number = '10004720' AND f.effective_time >= '2021-10-02' AND f.effective_time <= '2021-10-02'",[{'COUNT(*)>0': 0}],False,0.0,0.0010633468627929688,0,no such table: gastric_medication_frequencies,,,
74fa66a731eaa7d33a261eba,Calculate the length of stay in days for patient 10015860's first ICU stay.,"SELECT strftime('%J', icustays.outtime) - strftime('%J', icustays.intime) FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10015860 ) AND icustays.outtime IS NOT NULL ORDER BY icustays.intime ASC LIMIT 1","SELECT DATEDIFF(day, admittime, dischtime) AS stay_length FROM icustays WHERE subject_id = 10015860 ORDER BY stay_id LIMIT 1","[{""strftime('%J', icustays.outtime) - strftime('%J', icustays.intime)"": 0.7518518520519137}]",False,0.0,0.0013966560363769531,0,no such column: day,,,
c07fa4ddf84fc8c4cfd717ab,What was the total dose of levetiracetam patient 10001217 had been prescribed in 12/2100?,"SELECT SUM(prescriptions.dose_val_rx) FROM prescriptions WHERE prescriptions.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10001217 ) AND prescriptions.drug = 'levetiracetam' AND strftime('%Y-%m',prescriptions.starttime) = '2100-12'",SELECT SUM(dose) FROM prescriptions WHERE patient_id = 10001217 AND date = '12/2100',[{'SUM(prescriptions.dose_val_rx)': None}],False,0.0,0.0008938312530517578,0,no such column: dose,,,
