id,question,true_query,result,generated_sql
db468e7d4e952084d2241b01,Could you list patient 10004235's monthly average weight since 03/2100?,"SELECT AVG(chartevents.valuenum) FROM chartevents WHERE chartevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10004235 ) ) AND chartevents.itemid IN ( SELECT d_items.itemid FROM d_items WHERE d_items.label = 'daily weight' AND d_items.linksto = 'chartevents' ) AND strftime('%Y-%m',chartevents.charttime) >= '2100-03' GROUP BY strftime('%Y-%m',chartevents.charttime)",[],"SELECT p.date_weight_changed, AVG(p.weight) AS average_weight FROM patient p WHERE p.id = 10004235 AND p.date_weight_changed > '2010-03-01' GROUP BY p.date_weight_changed ORDER BY p.date_weight_changed NULLS LAST;"
9811bdd8dd976caed209c6a2,What percentile is the value of the mcv of 80.0 among patients of the same age as patient 10018423 during the last hospital visit?,"SELECT DISTINCT T1.C1 FROM ( SELECT labevents.valuenum, PERCENT_RANK() OVER ( ORDER BY labevents.valuenum ) AS C1 FROM labevents WHERE labevents.itemid IN ( SELECT d_labitems.itemid FROM d_labitems WHERE d_labitems.label = 'mcv' ) AND labevents.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.age = ( SELECT admissions.age FROM admissions WHERE admissions.subject_id = 10018423 AND admissions.dischtime IS NOT NULL ORDER BY admissions.admittime DESC LIMIT 1 ) ) ) AS T1 WHERE T1.valuenum = 80.0",,SELECT percentile_cont(0.8) within GROUP (ORDER BY mcv) AS percentile_80_mcv FROM patient_10018423.patients;
8730272c87597016340a1b9a,What was the overall amount of input for patient 10016742 since 07/11/2100?,"SELECT SUM(inputevents.totalamount) FROM inputevents WHERE inputevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10016742 ) ) AND strftime('%Y-%m-%d',inputevents.starttime) >= '2100-07-11'",[{'SUM(inputevents.totalamount)': 36640.0}],SELECT SUM(p.amount) AS total_amount FROM patient p WHERE p.id = 10016742 AND p.date >= '2021-07-11';
ed8eb61d00ca803fbe330b9c,What are the top five most frequently performed procedures for patients who are 30s?,"SELECT d_icd_procedures.long_title FROM d_icd_procedures WHERE d_icd_procedures.icd_code IN ( SELECT T1.icd_code FROM ( SELECT procedures_icd.icd_code, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM procedures_icd WHERE procedures_icd.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.age BETWEEN 30 AND 39 ) GROUP BY procedures_icd.icd_code ) AS T1 WHERE T1.C1 <= 5 )",,"SELECT p.name, COUNT(*) AS procedure_count FROM patients p JOIN patient_procedures pp ON p.id = pp.patient_id WHERE EXTRACT(YEAR FROM AGE(p.date_of_birth)) = 30 GROUP BY p.name ORDER BY procedure_count DESC LIMIT 5;"
f7b36fae7e1f6246c0b81fd5,Count the number of hospital visits for patient 10022041 since 2100.,"SELECT COUNT( DISTINCT admissions.hadm_id ) FROM admissions WHERE admissions.subject_id = 10022041 AND strftime('%Y',admissions.admittime) >= '2100'",[{'COUNT( DISTINCT admissions.hadm_id )': 1}],SELECT COUNT(*) FROM VISITS v WHERE v.PATIENT_NUMBER = 10022041 AND EXTRACT(YEAR FROM v.VISIT_DATE) >= 2100;
e2b4b7e5509dd99e1a88449e,What is the percentile ranking of a phosphate test value of 8.7 for patients of the same age as patient 10014354 on their last hospital visit?,"SELECT DISTINCT T1.C1 FROM ( SELECT labevents.valuenum, PERCENT_RANK() OVER ( ORDER BY labevents.valuenum ) AS C1 FROM labevents WHERE labevents.itemid IN ( SELECT d_labitems.itemid FROM d_labitems WHERE d_labitems.label = 'phosphate' ) AND labevents.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.age = ( SELECT admissions.age FROM admissions WHERE admissions.subject_id = 10014354 AND admissions.dischtime IS NOT NULL ORDER BY admissions.admittime DESC LIMIT 1 ) ) ) AS T1 WHERE T1.valuenum = 8.7",,SELECT percent_rank() OVER (ORDER BY p.phosphate_test_value) AS percentile_rank FROM patient p WHERE p.patient_id = 10014354;
77020ee533db2c04412900f0,What code is associated with icd-11 for helicobacter pylori in icd-10?,,,"SELECT d.code_10, d.code_11 FROM disease d WHERE d.code_11 = 'H07';"
620d90e5c2bc12b7e637d7b2,"In patients who had the other repair of vessel in 2100, what were the four most common diagnoses that followed within 2 months?","SELECT d_icd_diagnoses.long_title FROM d_icd_diagnoses WHERE d_icd_diagnoses.icd_code IN ( SELECT T3.icd_code FROM ( SELECT T2.icd_code, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM ( SELECT admissions.subject_id, procedures_icd.charttime FROM procedures_icd JOIN admissions ON procedures_icd.hadm_id = admissions.hadm_id WHERE procedures_icd.icd_code = ( SELECT d_icd_procedures.icd_code FROM d_icd_procedures WHERE d_icd_procedures.long_title = 'other repair of vessel' ) AND strftime('%Y',procedures_icd.charttime) = '2100' ) AS T1 JOIN ( SELECT admissions.subject_id, diagnoses_icd.icd_code, diagnoses_icd.charttime FROM diagnoses_icd JOIN admissions ON diagnoses_icd.hadm_id = admissions.hadm_id WHERE strftime('%Y',diagnoses_icd.charttime) = '2100' ) AS T2 ON T1.subject_id = T2.subject_id WHERE T1.charttime < T2.charttime AND datetime(T2.charttime) BETWEEN datetime(T1.charttime) AND datetime(T1.charttime,'+2 month') GROUP BY T2.icd_code ) AS T3 WHERE T3.C1 <= 4 )",,"SELECT d.diagnosis, COUNT(*) AS frequency FROM patients p JOIN procedures ps ON p.patient_id = ps.patient_id JOIN diagnoses d ON ps.diagnosis_id = d.diagnosis_id WHERE p.surgeon_id IN (SELECT patient_id FROM patients WHERE repair_year = 2100 AND repair_month = 1) AND p.surgeon_id = 1 AND p.surgeon_id = 1 AND p.surgeon_id = 1 AND p.surgeon_id = 1 AND p.surgeon_id = 1 AND p.surgeon_id = 1 AND p.surgeon_id = 1 AND p.surgeon_id = 1 AND p.surgeon_id = 1 AND p.surgeon_id = 1 AND p.surgeon_id = 1 AND p.surgeon_id = 1 AND p.surgeon_id = 1 AND p.surgeon_id = 1 AND p.surgeon_id = 1 AND p.surgeon_id = 1 AND p.surgeon_id = 1 AND p"
02c15c7a4faad2a32636fac7,What was patient 10011398's documented weight on the last record in 12/this year?,"SELECT chartevents.valuenum FROM chartevents WHERE chartevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10011398 ) ) AND chartevents.itemid IN ( SELECT d_items.itemid FROM d_items WHERE d_items.label = 'daily weight' AND d_items.linksto = 'chartevents' ) AND datetime(chartevents.charttime,'start of year') = datetime(current_time,'start of year','-0 year') AND strftime('%m',chartevents.charttime) = '12' ORDER BY chartevents.charttime DESC LIMIT 1",[],SELECT p.weight FROM patient p JOIN patient_measurements pm ON p.id = pm.patient_id WHERE p.id = 10011398 AND EXTRACT(MONTH FROM pm.timestamp) = 12 AND EXTRACT(YEAR FROM pm.timestamp) = EXTRACT(YEAR FROM CURRENT_DATE) ORDER BY pm.timestamp DESC LIMIT 1;
ce9d557587a02ef7b5b69000,When did last patient 10005348 have the minimum value of calculated total co2?,"SELECT labevents.charttime FROM labevents WHERE labevents.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10005348 ) AND labevents.itemid IN ( SELECT d_labitems.itemid FROM d_labitems WHERE d_labitems.label = 'calculated total co2' ) ORDER BY labevents.valuenum ASC, labevents.charttime DESC LIMIT 1",[],"SELECT p.date_of_birth, p.time_of_birth, p.patient_id, p.patient_name, p.patient_surname, MIN(pc.total_co2) AS minimum_total_co2 FROM patient p JOIN patient_co2 pc ON p.patient_id = pc.patient_id GROUP BY p.date_of_birth, p.time_of_birth, p.patient_id, p.patient_name, p.patient_surname ORDER BY minimum_total_co2 NULLS LAST;"
5d18dc5b86410f1a0b68d571,"What is the diagnosis cost of urinary tract infection, site not specified?","SELECT DISTINCT cost.cost FROM cost WHERE cost.event_type = 'diagnoses_icd' AND cost.event_id IN ( SELECT diagnoses_icd.row_id FROM diagnoses_icd WHERE diagnoses_icd.icd_code = ( SELECT d_icd_diagnoses.icd_code FROM d_icd_diagnoses WHERE d_icd_diagnoses.long_title = 'urinary tract infection, site not specified' ) )",,SELECT SUM(c.cost) AS total_cost FROM procedure p JOIN cost c ON p.procedure_id = c.procedure_id WHERE p.procedure_name ILIKE '%urinary%tract%infection%site%not%specified%';
81e40ba71ccb07316db2401c,When was the last time patient 10007058 had the minimum heart rate since 11/20/2100?,"SELECT chartevents.charttime FROM chartevents WHERE chartevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10007058 ) ) AND chartevents.itemid IN ( SELECT d_items.itemid FROM d_items WHERE d_items.label = 'heart rate' AND d_items.linksto = 'chartevents' ) AND strftime('%Y-%m-%d',chartevents.charttime) >= '2100-11-20' ORDER BY chartevents.valuenum ASC, chartevents.charttime DESC LIMIT 1",[],"SELECT MAX(t.heartRate) AS max_heart_rate, t.time FROM patient_10007058 t WHERE t.time > '11/20/2010' ORDER BY t.time DESC LIMIT 1;"
9d5b103ab75bc4e5ec507f0a,Calculate the length of stay in days for patient 10007058's last ICU stay.,"SELECT strftime('%J', icustays.outtime) - strftime('%J', icustays.intime) FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10007058 ) AND icustays.outtime IS NOT NULL ORDER BY icustays.intime DESC LIMIT 1","[{""strftime('%J', icustays.outtime) - strftime('%J', icustays.intime)"": 2.022962963208556}]","SELECT (CURRENT_DATE - date_trunc('day', lag(discharge_date) OVER (PARTITION BY patient_id ORDER BY discharge_date))) AS days_lag FROM patient_stays WHERE patient_id = 10007058 ORDER BY discharge_date DESC LIMIT 1;"
451dfc06ff9455d76225f86b,Can you point to a genetic test that patient 655 received?,,,SELECT t.name FROM patient p JOIN test t ON p.id = t.patient_id WHERE p.id = 655;
e7693ad9894979dd2cf53541,How much is the drug perphenazine?,SELECT DISTINCT cost.cost FROM cost WHERE cost.event_type = 'prescriptions' AND cost.event_id IN ( SELECT prescriptions.row_id FROM prescriptions WHERE prescriptions.drug = 'perphenazine' ),,SELECT PERPhenazine.amount_per_dose FROM PERPhenazine;
bf0f4f576e73bf0337820ba1,"What are the charges for a procedure called occlusion of right vertebral artery with intraluminal device, percutaneous approach?","SELECT DISTINCT cost.cost FROM cost WHERE cost.event_type = 'procedures_icd' AND cost.event_id IN ( SELECT procedures_icd.row_id FROM procedures_icd WHERE procedures_icd.icd_code = ( SELECT d_icd_procedures.icd_code FROM d_icd_procedures WHERE d_icd_procedures.long_title = 'occlusion of right vertebral artery with intraluminal device, percutaneous approach' ) )",,"SELECT ""cost"" FROM ""procedure"" WHERE ""name"" ilike '%occlusion%right%vertebral%artery%' AND ""type"" ilike '%intraluminal%device%percutaneous%approach%';"
56dc9b6a0a55ec1fc9f4a5c8,Could you inform me of the top four most common specimen tests that were conducted during this year?,"SELECT T1.spec_type_desc FROM ( SELECT microbiologyevents.spec_type_desc, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM microbiologyevents WHERE datetime(microbiologyevents.charttime,'start of year') = datetime(current_time,'start of year','-0 year') GROUP BY microbiologyevents.spec_type_desc ) AS T1 WHERE T1.C1 <= 4",[],"SELECT t.name, COUNT(t.name) AS frequency FROM Tests t WHERE EXTRACT(YEAR FROM t.date_performed) = EXTRACT(YEAR FROM CURRENT_DATE) GROUP BY t.name ORDER BY frequency DESC NULLS LAST LIMIT 4;"
7dab61a9dbafa23e083cd77e,Was patient 10004720 given any gt flush medication on this month/08?,"SELECT COUNT(*)>0 FROM inputevents WHERE inputevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10004720 ) ) AND inputevents.itemid IN ( SELECT d_items.itemid FROM d_items WHERE d_items.label = 'gt flush' AND d_items.linksto = 'inputevents' ) AND datetime(inputevents.starttime,'start of month') = datetime(current_time,'start of month','-0 month') AND strftime('%d',inputevents.starttime) = '08'",[{'COUNT(*)>0': 0}],SELECT COUNT(*) > 0 AS has_gt_flush_medication FROM patient_medications p WHERE p.patient_id = 10004720 AND EXTRACT(MONTH FROM p.start_date) = 8 AND EXTRACT(YEAR FROM p.start_date) = EXTRACT(YEAR FROM CURRENT_DATE) AND p.medication_name ILIKE '%gt flush%';
1533c631557452d754da7280,When was the last time patient 10004733 measured its heart rate greater than 118.0 during their first ICU visit?,SELECT chartevents.charttime FROM chartevents WHERE chartevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10004733 ) AND icustays.outtime IS NOT NULL ORDER BY icustays.intime ASC LIMIT 1 ) AND chartevents.itemid IN ( SELECT d_items.itemid FROM d_items WHERE d_items.label = 'heart rate' AND d_items.linksto = 'chartevents' ) AND chartevents.valuenum > 118.0 ORDER BY chartevents.charttime DESC LIMIT 1,[],SELECT MAX(v.timestamp) AS last_heart_rate_check FROM patient_10004733_vitals v WHERE v.heart_rate > 118.0;
8d3d64b56c340125f70300f3,Count the number of drugs prescribed since 24 months ago for patient 10003046.,"SELECT COUNT(*) FROM prescriptions WHERE prescriptions.hadm_id IN( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10003046 ) AND datetime(prescriptions.starttime) >= datetime(current_time,'-24 month')",[{'COUNT(*)': 84}],"SELECT COUNT(DISTINCT d.drug_id) FROM prescription p JOIN drug d ON p.drug_id = d.drug_id WHERE p.patient_id = 10003046 AND to_date(p.prescribed_on, 'YYYY-MM-DD') >= (CURRENT_DATE - interval '24 months');"
ca0b792691b7ae80aefbc093,Is there a genetic test that was given to patient 1561?,,,SELECT test_name FROM genetic_tests WHERE patient_id = 1561;
27c48e778f2f116680270dd6,Give me the top three most frequently prescribed drugs within 2 months for patients in their 20s who were diagnosed with long-term (current) use of anticoagulants.,"SELECT T3.drug FROM ( SELECT T2.drug, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM ( SELECT admissions.subject_id, diagnoses_icd.charttime FROM diagnoses_icd JOIN admissions ON diagnoses_icd.hadm_id = admissions.hadm_id WHERE diagnoses_icd.icd_code = ( SELECT d_icd_diagnoses.icd_code FROM d_icd_diagnoses WHERE d_icd_diagnoses.long_title = 'long-term (current) use of anticoagulants' ) ) AS T1 JOIN ( SELECT admissions.subject_id, prescriptions.drug, prescriptions.starttime FROM prescriptions JOIN admissions ON prescriptions.hadm_id = admissions.hadm_id WHERE admissions.age BETWEEN 20 AND 29 ) AS T2 ON T1.subject_id = T2.subject_id WHERE T1.charttime < T2.starttime AND datetime(T2.starttime) BETWEEN datetime(T1.charttime) AND datetime(T1.charttime,'+2 month') GROUP BY T2.drug ) AS T3 WHERE T3.C1 <= 3",,"SELECT d.drug_name, COUNT(*) AS frequency FROM patient p JOIN patient_drug_usage u ON p.patient_id = u.patient_id JOIN drug_code dc ON u.drug_code = dc.drug_code JOIN drug d ON dc.drug_code = d.drug_code WHERE p.patient_id IN (SELECT patient_id FROM patient WHERE date_part('year', age(CURRENT_DATE, date_trunc('day', last_diag_date))) < 20 AND (date_trunc('day', last_diag_date) - interval '1 year') < CURRENT_DATE AND last_treatment_type_code = 'A') GROUP BY patient_id) AND d.drug_name IN (SELECT drug_name FROM drug WHERE drug_code IN (SELECT drug_code FROM anticoagulant)) GROUP BY d.drug_name ORDER BY frequency DESC NULLS LAST LIMIT 3;"
74fa66a731eaa7d33a261eba,Calculate the length of stay in days for patient 10015860's first ICU stay.,"SELECT strftime('%J', icustays.outtime) - strftime('%J', icustays.intime) FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10015860 ) AND icustays.outtime IS NOT NULL ORDER BY icustays.intime ASC LIMIT 1","[{""strftime('%J', icustays.outtime) - strftime('%J', icustays.intime)"": 0.7518518520519137}]",SELECT (SELECT (SELECT MAX(t2.stay_end_date - t2.stay_start_date) FROM room_stays t2 WHERE t2.patient_id = 10015860 AND t2.room_type_code = 'ICU') - (SELECT MIN(t3.stay_end_date - t3.stay_start_date) FROM room_stays t3 WHERE t3.patient_id = 10015860 AND t3.room_type_code = 'ICU')) AS length_of_stay;
7817472ef455fc770676dced,How was patient 10020187 admitted in terms of admission type for the last time at the hospital?,"SELECT admissions.admission_type FROM admissions WHERE admissions.subject_id = 10020187 AND datetime(admissions.admittime,'start of year') = datetime(current_time,'start of year','-0 year') ORDER BY admissions.admittime DESC LIMIT 1",[],"SELECT a.patient_id, a.admission_type_id, a.discharge_date, lag(a.discharge_date) OVER (PARTITION BY a.patient_id ORDER BY a.admission_date) AS previous_discharge_date FROM patient_admissions a WHERE a.patient_id = 10020187 ORDER BY a.admission_date DESC LIMIT 1;"
fa7d7ca1c281f5d1e6a549c9,Has patient 10004720 had gastric meds input since 10/02/2100?,"SELECT COUNT(*)>0 FROM inputevents WHERE inputevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10004720 ) ) AND inputevents.itemid IN ( SELECT d_items.itemid FROM d_items WHERE d_items.label = 'gastric meds' AND d_items.linksto = 'inputevents' ) AND strftime('%Y-%m-%d',inputevents.starttime) >= '2100-10-02'",[{'COUNT(*)>0': 0}],SELECT p.gastric_meds_input FROM patient p WHERE p.id = 10004720 AND p.gastric_meds_input >= '10/02/2100';
a38ecaf9f7fe8c5a81432f27,What is the monthly maximum value of weight for patient 10009049 since 01/2100?,"SELECT MAX(chartevents.valuenum) FROM chartevents WHERE chartevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10009049 ) ) AND chartevents.itemid IN ( SELECT d_items.itemid FROM d_items WHERE d_items.label = 'daily weight' AND d_items.linksto = 'chartevents' ) AND strftime('%Y-%m',chartevents.charttime) >= '2100-01' GROUP BY strftime('%Y-%m',chartevents.charttime)",[],"SELECT date_trunc('month', o.order_date) AS order_month, MAX(o.order_weight) AS max_order_weight FROM orders o JOIN patient_orders po ON o.order_id = po.order_id WHERE po.patient_id = 10009049 AND date_part('year', o.order_date) >= 2021 GROUP BY order_month ORDER BY order_month;"
a3279eb9747f960bcb7b62b6,What percentile is 16.5 white blood cells in a patient of the same age as patient 10031757 on the last hospital encounter?,"SELECT DISTINCT T1.C1 FROM ( SELECT labevents.valuenum, PERCENT_RANK() OVER ( ORDER BY labevents.valuenum ) AS C1 FROM labevents WHERE labevents.itemid IN ( SELECT d_labitems.itemid FROM d_labitems WHERE d_labitems.label = 'white blood cells' ) AND labevents.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.age = ( SELECT admissions.age FROM admissions WHERE admissions.subject_id = 10031757 AND admissions.dischtime IS NOT NULL ORDER BY admissions.admittime DESC LIMIT 1 ) ) ) AS T1 WHERE T1.valuenum = 16.5",,SELECT percentile_cont(0.95) within GROUP (ORDER BY wbc) AS ninety_fifth_percentile_wbc FROM patient_encounter_data WHERE patient_id = 10031757;
