id,question,true_query,generated_query,true_result,success,execution_time,total_time,row_count,error,results,result_columns,execution_plan
3a2dac716607f985a10414d6,Who are the patients that most recently received input medication from hwid1010?,,"SELECT patients.age, patients.gender FROM patients WHERE patients.id IN ( SELECT inputevents.stay_id FROM inputevents WHERE inputevents.itemid IN ( SELECT items.id FROM items WHERE items.label = 'hwid1010' AND items.linksto = 'inputevents' ) ORDER BY inputevents.starttime DESC LIMIT 1 )",,False,0.0,0.0036118030548095703,0,no such table: items,,,
a82eabb8c0c62cfcea76d24a,How many patients with permanent residency status were admitted today?,,"SELECT COUNT( DISTINCT admissions.patient_id ) FROM admissions WHERE admissions.residence_status = 'permanent' AND datetime(admissions.admittime,'start of day') = datetime(current_time,'start of day')",,False,0.0,0.0037631988525390625,0,no such column: admissions.patient_id,,,
28e916123e56f4d1556203b3,Who was the last doctor patient 32153 saw in the obstetrics and gynecology department?,,"SELECT dr1.last_name FROM ( SELECT dr1.last_name, dr1.first_name FROM ( SELECT dr1.last_name, dr1.first_name, dr1.charttime FROM ( SELECT dr1.last_name, dr1.first_name, dr1.charttime FROM ( SELECT dr1.last_name, dr1.first_name, dr1.charttime FROM ( SELECT dr1.last_name, dr1.first_name, dr1.charttime FROM ( SELECT dr1.last_name, dr1.first_name, dr1.charttime FROM ( SELECT dr1.last_name, dr1.first_name, dr1.charttime FROM ( SELECT dr1.last_name, dr1.first_name, dr1.charttime FROM ( SELECT dr1.last_name, dr1.first_name, dr1.charttime FROM ( SELECT dr1.last_name, dr1.first_name, dr1.charttime FROM ( SELECT dr1.last_name, dr1.first_name, dr1.charttime FROM ( SELECT dr1.last_name, dr1.first_name, dr1.charttime FROM ( SELECT dr1.last_name, dr1.first_name, dr1.charttime FROM ( SELECT dr1.last_name, dr1.first_name, dr1.charttime FROM ( SELECT dr1.last_name, dr1.first_name, dr1.charttime FROM",,False,0.0,0.0009946823120117188,0,incomplete input,,,
72666d852daac3bed406ef5a,What is the average time for delays in appointments at the oncology department?,,"SELECT AVG(T1.C1) FROM ( SELECT ( strftime('%J',A1.appttime) - strftime('%J',A1.schedtime) ) AS C1 FROM appointments AS A1 WHERE A1.dept = 'oncology' AND strftime('%J',A1.appttime) - strftime('%J',A1.schedtime) >= 0 ) AS T1",,False,0.0,0.0034792423248291016,0,no such table: appointments,,,
1b30621cd64122892267eb6c,What was the average difference between charge time and billing time this year?,,"SELECT AVG(T1.C1) FROM ( SELECT ( strftime('%J',billing_time) - strftime('%J',charge_time) ) as C1 FROM billing WHERE strftime('%Y',billing_time) = strftime('%Y',current_time) ) AS T1",,False,0.0,0.003430604934692383,0,no such table: billing,,,
ac53ccba98a3999f8317cd7b,When does patient 15794 end his/her flu quarantine.,,"SELECT procedures.starttime FROM procedures WHERE procedures.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.age = 15794 ) AND procedures.label = 'flu quarantine' AND datetime(procedures.starttime) >= datetime(current_time,'-1 year') ORDER BY procedures.starttime DESC LIMIT 1",,False,0.0,0.003299236297607422,0,no such table: procedures,,,
b33d2a1132fb824b0556644d,What are the new drug distribution routes for this year?,,"SELECT DISTINCT drug_distribution_routes.route FROM drug_distribution_routes WHERE strftime('%Y',drug_distribution_routes.starttime) = strftime('%Y',current_time) AND drug_distribution_routes.route NOT IN ( SELECT DISTINCT drug_distribution_routes.route FROM drug_distribution_routes WHERE strftime('%Y',drug_distribution_routes.starttime) = strftime('%Y',current_time) - 1 )",,False,0.0,0.0031175613403320312,0,no such table: drug_distribution_routes,,,
5a9ee00ab35bc444ffce03b1,How many patients with single marital status arrived between 06:00:00 and 09:00:00?,,SELECT COUNT( DISTINCT patients.id ) FROM patients WHERE patients.marital_status = 'single' AND patients.arrivaltime BETWEEN '06:00:00' AND '09:00:00',,False,0.0,0.003229856491088867,0,no such column: patients.id,,,
64e462acb79b6175bf2bbc6b,What is the most common year among patients who are not dead and are affiliated with def jam records?,,"SELECT T1.C1 FROM ( SELECT COUNT(*) AS C1, patients.age FROM patients WHERE patients.dod IS NULL AND patients.affiliation = 'def jam records' GROUP BY patients.age ) AS T1 WHERE T1.C1 IN ( SELECT MAX(T2.C2) FROM ( SELECT COUNT(*) AS C2, patients.age FROM patients WHERE patients.dod IS NULL AND patients.affiliation = 'def jam records' GROUP BY patients.age ) AS T2 )",,False,0.0,0.0017464160919189453,0,no such column: patients.age,,,
74b838834d5f5d278388e052,And when does patient 12927 go into the percu abdominal drainage procedure?,,SELECT procedures.starttime FROM procedures WHERE procedures.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.age = 12927 ) AND procedures.label = 'percu abdominal drainage',,False,0.0,0.0017931461334228516,0,no such table: procedures,,,
87b3e4f536785307eb3c0307,⊓ what drugs are being administered for patient 24268 as sedatives?,,SELECT DISTINCT drugs.drug FROM drugs WHERE drugs.sedatives = true AND drugs.patient_id = 24268,,False,0.0,0.003318309783935547,0,no such table: drugs,,,
98dbae2cefdb17ea7b9dc802,List all requesters who have ordered more than 1000 lab tests this year.,,"SELECT T1.requester FROM ( SELECT COUNT(*) AS C1, T2.requester FROM ( SELECT lab_tests_test_name, lab_tests_requester FROM lab_tests WHERE datetime(lab_tests.charttime,'start of year') = datetime(current_time,'start of year','-0 year') ) AS T2 GROUP BY T2.requester ) AS T1 WHERE T1.C1 > 1000",,False,0.0,0.0034978389739990234,0,no such table: lab_tests,,,
8fb8024e79d5f38a28e0a1ee,Which performing physicians were involved in procedures for patients admitted via emergency room admission?,,"SELECT DISTINCT T1.c1 FROM ( SELECT T2.physicians FROM ( SELECT T1.charttime, T1.admission_location FROM ( SELECT admissions.charttime, admissions.admission_location, admissions.hadm_id FROM admissions WHERE admissions.admission_location = 'emergency room' ) AS T1 ) AS T2 WHERE T2.charttime IN ( SELECT procedures.charttime FROM procedures WHERE procedures.hadm_id IN ( SELECT T1.hadm_id FROM T1 ) ) ) AS T1",,False,0.0,0.002047300338745117,0,no such table: procedures,,,
d5619a250a533f622fa08740,Which physician performed the most number of procedures this year.,,"SELECT p.physician_name FROM ( SELECT t1.physician_name, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM ( SELECT procedures.drug, procedures.physician_id FROM procedures WHERE datetime(procedures.starttime,'start of year') = datetime(current_time,'start of year','-0 year') GROUP BY procedures.drug, procedures.physician_id ) AS t1 GROUP BY t1.physician_name ) AS p WHERE p.C1 = 1",,False,0.0,0.00362396240234375,0,no such table: procedures,,,
abcfd88c087ff9b6e46059c9,Show the average number of procedures performed per physician.,,SELECT AVG(T1.C1) FROM ( SELECT COUNT(*) AS C1 FROM procedures_icd WHERE procedures_icd.attending_physician_id IN ( SELECT DISTINCT physicians physicians_id FROM physicians ) GROUP BY procedures_icd.attending_physician_id ) AS T1,,False,0.0,0.002001523971557617,0,no such table: physicians,,,
f65b450597677193bcbee6c7,What were they riding on?,,"SELECT DISTINCT T1.rid FROM ( SELECT T2.rid FROM ( SELECT T1.rid, T1.starttime FROM ( SELECT rid, starttime FROM patientevents WHERE itemid IN ( SELECT itemid FROM d_icd_procedures WHERE icd_code = '0' ) ) AS T1 WHERE T1.rid = ( SELECT T2.rid FROM ( SELECT rid, MAX(starttime) AS MaxTime FROM ( SELECT rid, starttime FROM patientevents WHERE itemid IN ( SELECT itemid FROM d_icd_procedures WHERE icd_code = '0' ) ) AS T2 WHERE T2.rid IN ( SELECT rid FROM patients WHERE age = 60 ) ) AS T3 WHERE T1.starttime = T3.MaxTime ) ) AS T2 ) AS T1",,False,0.0,0.0013778209686279297,0,incomplete input,,,
aeb5de2344d963029c6e21b2,What is hydrochlorothiazide? what is its effect?,,SELECT DISTINCT T1.effect FROM ( SELECT T2.effect FROM ( SELECT T3.effect FROM ( SELECT T4.effect FROM ( SELECT T5.effect FROM ( SELECT T6.effect FROM ( SELECT T7.effect FROM ( SELECT T8.effect FROM ( SELECT T9.effect FROM ( SELECT T10.effect FROM ( SELECT T11.effect FROM ( SELECT T12.effect FROM ( SELECT T13.effect FROM ( SELECT T14.effect FROM ( SELECT T15.effect FROM ( SELECT T16.effect FROM ( SELECT T17.effect FROM ( SELECT T18.effect FROM ( SELECT T19.effect FROM ( SELECT T20.effect FROM ( SELECT T21.effect FROM ( SELECT T22.effect FROM ( SELECT T23.effect FROM ( SELECT T24.effect FROM ( SELECT T25.effect FROM ( SELECT T26.effect FROM ( SELECT T27.effect FROM ( SELECT T28.effect FROM ( SELECT T29.effect FROM ( SELECT T30.effect FROM ( SELECT T31.effect FROM ( SELECT T32.effect FROM ( SELECT T33.effect FROM ( SELECT T34.effect FROM ( SELECT T35.effect FROM ( SELECT T36.effect FROM ( SELECT T37.effect FROM ( SELECT T38.effect FROM ( SELECT T39.effect FROM ( SELECT T40.effect FROM ( SELECT T41.effect FROM ( SELECT T42.effect FROM ( SELECT T43,,False,0.0,0.0015773773193359375,0,parser stack overflow,,,
872a8cc39a2fa2be94add274,I.e. what is the address of patient 49036?,,SELECT DISTINCT d.street FROM department d WHERE d.department_id IN ( SELECT t.department_id FROM tab1 t WHERE t.patient_id = 49036 ),,False,0.0,0.004819393157958984,0,no such table: department,,,
084fad161486e9cb715a0230,What are the record companies that muslim patients are affiliated with?,,"SELECT DISTINCT T1.C1 FROM ( SELECT T2.record_company FROM ( SELECT T1.record_id, T1.record_company FROM ( SELECT T0.record_id, T0.record_company FROM ( SELECT T0.record_id, T0.record_company FROM ( SELECT T0.record_id, T0.record_company FROM ( SELECT T0.record_id, T0.record_company FROM ( SELECT T0.record_id, T0.record_company FROM ( SELECT T0.record_id, T0.record_company FROM ( SELECT T0.record_id, T0.record_company FROM ( SELECT T0.record_id, T0.record_company FROM ( SELECT T0.record_id, T0.record_company FROM ( SELECT T0.record_id, T0.record_company FROM ( SELECT T0.record_id, T0.record_company FROM ( SELECT T0.record_id, T0.record_company FROM ( SELECT T0.record_id, T0.record_company FROM ( SELECT T0.record_id, T0.record_company FROM ( SELECT T0.record_id, T0.record_company FROM ( SELECT T0.record_id, T0.record_company FROM ( SELECT T0.record_id, T0.record_company FROM ( SELECT T0.record_id, T0.record_company FROM ( SELECT T0.record_id, T0.record_company FROM ( SELECT",,False,0.0,0.0015411376953125,0,incomplete input,,,
2e3df8e7ff3e3bf2d3cf7cfe,When did michael laudrup start playing with fc barcelona?,,SELECT fc_barcelona.footballers.start_date FROM fc_barcelona.footballers WHERE fc_barcelona.footballers.name = 'michael laudrup',,False,0.0,0.0020287036895751953,0,no such table: fc_barcelona.footballers,,,
6837c9f45272479a2b16a015,What are the record companies with patients older than 45?,,"SELECT DISTINCT T1.record_company FROM ( SELECT T2.record_company FROM ( SELECT T1.record_company, T1.age FROM ( SELECT P.record_company, D.age FROM patients P JOIN diagnoses D ON P.subject_id = D.subject_id ) AS T1 WHERE T1.age > 45 ) AS T2 ) AS T1",,False,0.0,0.0022008419036865234,0,no such table: diagnoses,,,
05215f22ac565a3030674879,Please inform me of the phone number of patient 22782's guardian.,,SELECT guardian_phone FROM guardians WHERE guardian_patient_id IN ( SELECT patient_id FROM patients WHERE patients.pid = 22782 ),,False,0.0,0.002406597137451172,0,no such table: guardians,,,
e5afb16514771a25b2e457e0,List the medications prescribed to patients with a male first child.,,"SELECT T3.drug FROM ( SELECT T2.drug, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM ( SELECT patient_id FROM patients WHERE patients.gender = 'male' AND patients.outtime IS NOT NULL AND patients.dischtime IS NOT NULL AND patients.age < 1000 ) AS T1 JOIN ( SELECT patient_id, drug FROM prescriptions ) AS T2 ON T1.patient_id = T2.patient_id GROUP BY T2.drug ) AS T3 WHERE T3.C1 <= 3",,False,0.0,0.0022230148315429688,0,no such column: patient_id,,,
855fec3a4dfb439928afa3ea,What are the top five requesters of hematology tests this year?,,"SELECT T1.requester FROM ( SELECT COUNT(*) AS C1, T2.requester FROM ( SELECT hematology FROM procedures WHERE procedures.datetime >= datetime(current_time,'start of year','-0 year') ) AS T1 JOIN ( SELECT hematology, procedures.requester FROM procedures WHERE procedures.datetime >= datetime(current_time,'start of year','-0 year') ) AS T2 ON T1.hematology = T2.hematology GROUP BY T2.requester ) AS T WHERE T.C1 >= ALL ( SELECT COUNT(*) AS C2 FROM ( SELECT hematology FROM procedures WHERE procedures.datetime >= datetime(current_time,'start of year','-0 year') ) AS T1 JOIN ( SELECT hematology, procedures.requester FROM procedures WHERE procedures.datetime >= datetime(current_time,'start of year','-0 year') ) AS T2 ON T1.hematology = T2.hematology WHERE T2.requester <> T.requester GROUP BY T2.requester ) ORDER BY C1 DESC LIMIT 5",,False,0.0,0.001791238784790039,0,"near ""ALL"": syntax error",,,
1ae3fb2889c1b1e5dd75eb80,What did he ask michael to do?,,"SELECT DISTINCT d1.action FROM ( SELECT d.action, d.charttime FROM ( SELECT o.action, o.charttime FROM orders o WHERE o.orderno IN ( SELECT orders.orderno FROM orders WHERE orders.hcpcscat = 'other' ) ) d WHERE d.orderno IN ( SELECT orders.orderno FROM orders WHERE orders.hcpcscat = 'other' ) ) d1 WHERE d1.charttime > ( SELECT d2.charttime FROM ( SELECT o.action, o.charttime FROM ( SELECT o.action, o.charttime FROM orders o WHERE o.orderno IN ( SELECT orders.orderno FROM orders WHERE orders.hcpcscat = 'other' ) ) d WHERE d.orderno IN ( SELECT orders.orderno FROM orders WHERE orders.hcpcscat = 'other' ) ) d2 WHERE d2.action = 'ask michael to do' )",,False,0.0,0.0014531612396240234,0,incomplete input,,,
b7deeb354c331dcc04a4b6c5,Tell me the address of patient 86791 and why?,,"SELECT T1.value FROM ( SELECT V1.value, DENSE_RANK() OVER ( ORDER BY V1.charttime DESC ) AS C1 FROM ( SELECT charttime, valuenum FROM patientvalhistory WHERE patientvalhistory.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.age = 86791 ) AND patientvalhistory.itemid IN ( SELECT chartitems.itemid FROM chartitems WHERE chartitems.label = 'address' ) ) AS V1 ) AS T1 WHERE T1.C1 = 1",,False,0.0,0.0023043155670166016,0,no such table: patientvalhistory,,,
63038cdb342e49648810baf9,List all the invoice numbers of the patients deceased last month.,,"SELECT DISTINCT invoice_num FROM invoices WHERE invoices.patient_id IN ( SELECT patients.patient_id FROM patients WHERE patients.dischtime is NOT NULL AND datetime(patients.dischtime,'start of month') = datetime(current_time,'start of month','-1 month') )",,False,0.0,0.002134084701538086,0,no such table: invoices,,,
480c96ab33f733cbd12262fc,What are the 10 most common side effects of clarithromycin??,,"SELECT T1.s1c1 FROM ( SELECT T2.s1c1, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM ( SELECT O1.drug FROM ( SELECT * FROM orders WHERE orders.patient_id IN ( SELECT admissions.patient_id FROM admissions ) ) AS O1 WHERE O1.drug = 'clarithromycin' ) AS T1 JOIN ( SELECT O2.drug, A2.side_effect FROM ( SELECT * FROM orders WHERE orders.patient_id IN ( SELECT admissions.patient_id FROM admissions ) ) AS O2 JOIN ( SELECT * FROM adverse_events WHERE adverse_events.patient_id IN ( SELECT admissions.patient_id FROM admissions ) ) AS A2 ON O2.order_id = A2.order_id ) AS T2 ON T1.drug = T2.drug WHERE T2.side_effect IS NOT NULL GROUP BY T2.s1c1 ) AS T1 WHERE T1.C1 <= 10",,False,0.0,0.0015370845794677734,0,incomplete input,,,
445d2ee4fe0aa4c4b936452e,Which type of care unit has the patient with the highest page count?,,"SELECT T1.C1 FROM ( SELECT careunit, MAX(pagecount) FROM ( SELECT careunit, COUNT(pages.pageid) AS pagecount FROM patients JOIN visits ON patients.pid = visits.pid JOIN pages ON visits.visitid = pages.visitid WHERE careunit IS NOT NULL GROUP BY careunit ) AS T GROUP BY careunit ) AS T1 WHERE T1.pagecount = ( SELECT MAX(T2.pagecount) FROM ( SELECT careunit, COUNT(pages.pageid) AS pagecount FROM patients JOIN visits ON patients.pid = visits.pid JOIN pages ON visits.visitid = pages.visitid WHERE careunit IS NOT NULL GROUP BY careunit ) AS T2 )",,False,0.0,0.0016360282897949219,0,incomplete input,,,
